site_id,name,lat,lon,label,class,season,scene_date,cloud_pct,ndvi_mean,ndvi_std,ndvi_center,ndvi_ring,ndvi_diff,ndvi_lvar,ndwi_mean,ndwi_std,ndwi_center,ndwi_ring,ndwi_diff,ndwi_lvar,msavi_mean,msavi_center,msavi_diff,clay_ratio,iron_oxide
RN0026,RandomNeg_0026,-7.020697382784879,111.09131005666988,random_negative,-1,wet,2024-03-23,9.198669,0.3916377918058634,0.15897612672431488,0.3731017647092118,0.37774111492832785,-0.004639350219116045,0.0018303313768077533,-0.3625411305773943,0.13061352500293819,-0.3651167076387442,-0.3481011589702287,-0.017015548668515512,0.0010590239911353132,0.5419342725765516,0.5344542118392905,0.011946828995769265,1.4748897220576143,0.9281533289170828
RN0027,RandomNeg_0027,-8.403697920225518,112.29126797950349,random_negative,-1,wet,2024-03-23,15.284145,-0.009396088904942769,0.026622463466507932,-0.010163912068741596,-0.009631344482654368,-0.0005325675860872285,0.0004589450576711143,0.026139888816867664,0.013945997112218477,0.026350398816989466,0.02630757396328177,4.282485370769515e-05,0.00015011426887174764,-0.020446831042371185,-0.022060836714979926,-0.0010871523222396075,1.003286621130151,0.967880397384997
RN0028,RandomNeg_0028,-8.426132768090408,108.79455441757648,random_negative,-1,wet,2024-02-19,10.846432,-0.027182248659874016,0.00915599071838146,-0.024926162704564644,-0.028352385561839215,0.0034262228572745704,4.933161135995003e-05,0.06330322113737041,0.009488264071647332,0.05839382526151959,0.06515081330800455,-0.006756988046484967,3.518787491583368e-05,-0.056049700168435905,-0.05128493565054043,0.0072484028412060295,1.0512748219983055,0.9303018862832305
RN0029,RandomNeg_0029,-6.030382283153873,111.39999759854093,random_negative,-1,wet,2024-03-23,2.991646,-0.010495597114062524,0.00998654886295531,-0.010455708078099453,-0.010634388805210428,0.00017868072711097437,7.54624177133112e-05,0.02465009592876708,0.010923387512600847,0.025421336722660684,0.024726659002024583,0.0006946777206361006,7.980505953592029e-05,-0.021409850862635835,-0.02131604904759115,0.000382837533334561,1.0256671684763967,0.972292446000254
RN0030,RandomNeg_0030,-7.284845743053526,111.84614250989874,random_negative,-1,wet,2024-02-23,2.88326,-0.014479122011266207,0.011762870218514953,-0.01430567848277009,-0.014779018821356833,0.0004733403385867429,7.331610141221797e-05,0.040023567966728436,0.00792595883480246,0.03971127166696361,0.04016484708605396,-0.00045357541909035043,5.148524677728548e-05,-0.02966902874528307,-0.029183684980487783,0.001166137346903292,1.0282437220394938,0.950299599599666
RN0034,RandomNeg_0034,-8.288149753599654,114.42909714335055,random_negative,-1,wet,2024-01-26,9.036228,-0.01450518659909697,0.017501477075891954,-0.015674007901625576,-0.014156828723719612,-0.0015171791779059647,0.00014365950064364262,0.04634425376590304,0.02622687651030079,0.052935969822612595,0.0426885122836376,0.010247457538974998,0.00031888426712788217,-0.023834427468752858,-0.03215493164746249,-0.011758248720511677,1.0175268108217346,0.9394004695346189
RN0036,RandomNeg_0036,-6.999227870644848,108.95631901060665,random_negative,-1,wet,2024-02-29,13.679287,-0.013452229319403526,0.016802943333898368,-0.014383076529725975,-0.013077780804621679,-0.0013052957251042958,0.00024217289435971183,0.020609839351456372,0.0116442537193121,0.020789389419453366,0.020459657449166446,0.00032973197028692003,0.00011863242060423946,-0.027850446901219426,-0.029630755709607114,-0.0025297649391146128,1.0464549949315147,0.9861739719228648
RN0037,RandomNeg_0037,-6.2478119897524245,109.588518525874,random_negative,-1,wet,2024-02-20,4.864065,-0.008660628559552323,0.0137702138449998,-0.009177378054166104,-0.008794189078946506,-0.00038318897521959737,0.00016729859513541382,0.026752837769147095,0.010695279557974953,0.02708279664081402,0.026752750438361162,0.00033004620245285707,9.741986307252679e-05,-0.017854825958548575,-0.019022912124349887,-0.0008974534784412583,1.0172826136896145,0.964789541109102
RN0040,RandomNeg_0040,-7.204700628351732,113.97822883602477,random_negative,-1,wet,2024-02-29,9.738512,-0.01767575336381706,0.004475624501279365,-0.019029941821332965,-0.017638983852921456,-0.001390957968411509,1.242784939704657e-05,0.0965758734046296,0.008579616819817643,0.09763737218681419,0.09683120031927059,0.0008061718675436008,1.522484922590502e-05,-0.03601135810807402,-0.03881675614798581,-0.0028800716978719595,1.0035197026328315,0.8535813982759389
RN0042,RandomNeg_0042,-6.00714094116418,110.09526293676464,random_negative,-1,wet,2024-02-20,4.864065,-0.012736671100120462,0.01610118640720792,-0.012206352231201558,-0.012805238936203228,0.0005988867050016698,0.0002214983652867554,0.020515144788676117,0.013154472644102707,0.020581046296230355,0.0203896474024233,0.00019139889380705502,0.0001432397677778252,-0.026332893501377838,-0.025118864811829553,0.0013404866136262697,1.0140377506370915,0.985032676179499
RN0044,RandomNeg_0044,-8.582017521983088,111.2744604170309,random_negative,-1,wet,2024-03-23,5.261585,-0.015181467043688474,0.014590128093251796,-0.014357179524497131,-0.015236062961790373,0.000878883437293242,0.00014242484522935977,0.026650729835414125,0.008918113614253691,0.027920627875779678,0.02646245732571186,0.0014581705500678194,6.123004952393622e-05,-0.03126494135727671,-0.02960503123974206,0.0017682972737077286,1.0136996113025905,0.9776292575264312
RN0045,RandomNeg_0045,-6.602969843347404,109.22159966799684,random_negative,-1,wet,2024-02-29,13.679287,-0.01912840390009249,0.025480283227637075,-0.01945087337860441,-0.0190890328001498,-0.0003618405784546093,0.0005686289999339178,0.02777057058999735,0.014400983708973313,0.027550657003646402,0.028034647982685002,-0.0004839909790386003,0.0001636764704809729,-0.040365752447409205,-0.04061713492998081,-0.0002547738719474099,1.0590952435374048,0.9838134449891266
RN0046,RandomNeg_0046,-8.715769652159324,108.81619286506537,random_negative,-1,wet,2024-02-19,10.846432,-0.008234976160482113,0.027994968016422494,-0.010883364847432766,-0.008084971240221017,-0.0027983936072117493,0.0005231067376527193,0.02531828425827162,0.019770323845434846,0.025983543456729107,0.025413322104196095,0.0005702213525330124,0.00029257598758258455,-0.018214705594777773,-0.023359474709861276,-0.005440086237453096,1.0429595079909886,0.9675400954916442
RN0047,RandomNeg_0047,-6.01124799730372,110.29114345099137,random_negative,-1,wet,2024-02-20,6.208825,-0.012222233227557269,0.014616938767451505,-0.011046361469685528,-0.01219012021443043,0.0011437587447449028,0.00018072087485577253,0.013714739010342297,0.01159458785139018,0.014233812114326774,0.013440376399373679,0.0007934357149530953,0.00011146692205206201,-0.02518362141093776,-0.022822853235038566,0.0023059571799323927,1.0296360277328207,0.9973418010204623
RN0048,RandomNeg_0048,-6.083872704920507,113.60779702234498,random_negative,-1,wet,2024-03-19,9.500395,-0.03777722768446,0.00996983684226567,-0.03667817860853928,-0.03802782558060061,0.0013496469720613302,7.617340686961836e-05,0.10773286928701616,0.011543193483573438,0.10413572513011977,0.10835027123655068,-0.004214546106430905,3.651861227805223e-05,-0.07871956013771692,-0.07637144673773605,0.0028928266659956903,1.0326332239531473,0.8689076108098783
RN0049,RandomNeg_0049,-8.866705036365824,112.20721819360195,random_negative,-1,wet,2024-03-23,15.284145,-0.00552078498499213,0.0421706485885967,0.010108197331935328,-0.008880288322945136,0.018988485654880462,0.0007359138402302255,0.02135299812645689,0.0233076396559535,0.010381252792805334,0.022493748434549845,-0.01211249564174451,0.0003031958318228437,-0.014597124397483277,0.01172191965217678,0.032542187945407405,1.068439127516327,0.9707843178881234
RN0050,RandomNeg_0050,-6.9230399298229335,110.36970330408795,random_negative,-1,wet,2024-03-23,12.526086,-0.030307733583445327,0.005880372726301603,-0.029442666374622766,-0.03056754879241452,0.0011248824177917532,2.5610631773369693e-05,0.11679986466451076,0.005928843283241748,0.11521780395420204,0.11751328069607514,-0.0022954767418730954,2.489267016183816e-05,-0.06255772270646358,-0.060714798660249585,0.002397851644499592,1.0196152683184743,0.8403205397421569
RN0051,RandomNeg_0051,-8.126206949137627,111.40961798579808,random_negative,-1,wet,2024-03-23,12.649371,0.48821072728982606,0.09869392279664782,0.5270897139683877,0.4709189552294836,0.056170758738904036,0.0016138066282157706,-0.4352993497099738,0.08714889033557381,-0.48052735191869667,-0.418542582718978,-0.06198476919971868,0.0010273308532713144,0.6495553890063532,0.6850012447195308,0.05272917002818567,1.4526556334967877,0.8712215361364868
RN0055,RandomNeg_0055,-6.253379265900021,113.70518569836767,random_negative,-1,wet,2024-03-19,9.500395,0.09643832010977778,0.15692757734313245,0.04265572366903656,0.10030135322858723,-0.05764562955955067,0.007319920370826284,-0.07518746578856021,0.15365570891956248,-0.014032790459042304,-0.07901929945911068,0.06498650900006837,0.006532130884933476,0.140549062489392,0.07265661361510467,-0.06871294621522572,1.1157163067230342,0.958183376772253
RN0056,RandomNeg_0056,-8.034510104798965,111.38949494866006,random_negative,-1,wet,2024-03-23,12.649371,0.5101607340192134,0.08949786500891091,0.5039492690228016,0.5139018422314124,-0.009952573208610871,0.002652646130335969,-0.46354669340763266,0.0701692871422759,-0.46532593235676806,-0.4649532971280335,-0.00037263522873454136,0.0016536695704010673,0.6703987697678363,0.6644662479028011,-0.0099532047966846,1.445668076315686,0.8819311783024303
RN0058,RandomNeg_0058,-6.6887186797820615,110.39379030119626,random_negative,-1,wet,2024-02-20,10.529043,-0.010681458384844774,0.011481450894571539,-0.011177401184964176,-0.009999394542082355,-0.0011780066428818212,6.740671012842649e-05,0.0105996522261031,0.015106615262113524,0.01934023267835281,0.0074683790006731705,0.01187185367767964,5.19843876590645e-05,-0.021862029898596803,-0.022775595734837565,-0.002320418874813726,1.0429858721145329,1.0004244272217178
RN0059,RandomNeg_0059,-6.641983211971381,110.30353672195177,random_negative,-1,wet,2024-02-20,10.529043,-0.012347064720075048,0.008387597172700439,-0.01286809742474463,-0.01256724541927917,-0.00030085200546546044,5.072587906600293e-05,0.016284928794672,0.008726420514564558,0.014911208928199972,0.016589241507897444,-0.0016780325796974718,4.537476628675375e-05,-0.02514266302518315,-0.02619737004830597,-0.0006034829732439219,1.0436691749640794,0.9922746187716585
RN0061,RandomNeg_0061,-8.843517447081087,114.29098616264616,random_negative,-1,wet,2024-02-29,15.557764,-0.010569558690709557,0.020936920279034776,-0.012333446351585384,-0.01065845956671799,-0.0016749867848673931,0.0003107202694976606,0.039048523712936614,0.01338412934898194,0.03887373066093128,0.038937408457719876,-6.367779678859847e-05,0.00013174139968086758,-0.022258431506042904,-0.025670122127629327,-0.003169044309835573,1.0136519172059544,0.9453381003226259
RN0062,RandomNeg_0062,-6.351706554312766,113.3166552936118,random_negative,-1,wet,2024-03-19,6.737675,0.35932507238144823,0.1387203142532156,0.34685489769949784,0.3553755189313728,-0.00852062123187497,0.002994345041968885,-0.33346534682732243,0.11427898652173678,-0.32007164548184996,-0.33056231044101425,0.010490664959164286,0.001981040876140011,0.511563659213718,0.4942309431919119,-0.01204293269532647,1.3369721355961959,0.9392777587711182
RN0064,RandomNeg_0064,-6.353772162308283,114.46949445297994,random_negative,-1,wet,2024-02-19,7.891348,-0.01661813476482146,0.015500719572669998,-0.01646012599912015,-0.016465536375257158,5.4103761370077885e-06,0.00020469393405555785,0.0345042055459126,0.00848649089592236,0.03481505329290388,0.034368661391657146,0.00044639190124673434,6.080183922211547e-05,-0.034288900945403336,-0.03398110080430399,1.0987818209573508e-05,1.0137366430497448,0.9651233339245782
RN0066,RandomNeg_0066,-8.699283696441688,112.60602165257231,random_negative,-1,wet,2024-03-20,0.035696,-0.0066193275617893906,0.017266415589464828,-0.008443242870968,-0.006618352467983576,-0.0018248904029844236,0.0002193495500764219,0.024796670996994598,0.010163772997183459,0.024410531432900458,0.024715888317683274,-0.00030535688478281614,8.366359942715753e-05,-0.013929895983769211,-0.017674211395475366,-0.0037583706516257104,1.012136123596719,0.964666767335278
RN0068,RandomNeg_0068,-7.5216811035136795,110.49803593494944,random_negative,-1,wet,2024-03-23,15.984333,0.3408618675047352,0.13395202299419653,0.3411381350955645,0.34881154657518876,-0.007673411479624248,0.004471592304585854,-0.3179553403017922,0.10705090939441175,-0.319484989694687,-0.3241584876797124,0.0046734979850253655,0.0028731240044131802,0.49336005247674763,0.4930705898993199,-0.00785050601227305,1.3002014900279228,0.9459572043334922
RN0069,RandomNeg_0069,-8.13133577607383,113.72433041085257,random_negative,-1,wet,2024-03-30,10.26075,0.14437168589510194,0.13353287893696164,0.09368831606163543,0.15747461464774987,-0.06378629858611444,0.001177877573161603,-0.12037154152730543,0.11908468057999266,-0.07905759780285548,-0.1313595677076128,0.05230196990475733,0.0007860378134758507,0.23124591076674145,0.1668851201799286,-0.08144848264893367,1.1941553129659166,0.9511050311868368
RN0071,RandomNeg_0071,-7.336041342539571,112.29931069089976,random_negative,-1,wet,2024-03-19,2.114968,-0.0019460066165548969,0.015830482188919408,-0.0016612136621195843,-0.002113213932916804,0.00045200027079721986,0.00019308855118846974,0.026979884442183102,0.010051726841406131,0.027875862047618227,0.02686594833088929,0.0010099137167289378,8.085416711398221e-05,-0.004402697017111074,-0.0038853897208588253,0.0008763978180929928,1.0111201068762072,0.9514988460801768
RN0073,RandomNeg_0073,-6.0140668656834055,111.49878057639454,random_negative,-1,wet,2024-03-23,2.991646,-0.006049484373115401,0.009928241838571399,-0.004828124203851803,-0.0063970948333124155,0.0015689706294606124,8.027179080793585e-05,0.026250581794393435,0.010391757615339997,0.022372561739080865,0.0268505852423028,-0.004478023503221934,8.213851752957084e-05,-0.012367645086758467,-0.009900950681514474,0.003173403776708347,1.0325322478014167,0.96060222565242
RN0074,RandomNeg_0074,-7.629509756647939,110.17575841035591,random_negative,-1,wet,2024-03-23,15.984333,0.5168706466680031,0.08698749192715896,0.34470945597888447,0.5284525220704153,-0.1837430660915308,0.0011580051622721846,-0.4601826818599303,0.0763276893790743,-0.2901683105582011,-0.4724781086307401,0.182309798072539,0.0007651891403179886,0.6766811565178081,0.5057371424975338,-0.18265568307038138,1.5348317711189312,0.8583603826823936
RN0076,RandomNeg_0076,-7.91955186977238,110.88308718457233,random_negative,-1,wet,2024-03-23,15.984333,-0.017182366183939406,0.11011263261579098,-0.0529833623065876,0.0011011541051790651,-0.05408451641176667,0.00024774466362648015,0.09224977095619902,0.12000278285191619,0.13703414797299937,0.07184694292450901,0.06518720504849036,0.00023550789419247487,-0.05327468156673396,-0.11186175207916961,-0.0877541021298858,1.0367957296672587,0.8590153351186475
RN0078,RandomNeg_0078,-8.694120050573806,111.31102957270099,random_negative,-1,wet,2024-03-23,5.261585,-0.015686343029719878,0.014579090173499792,-0.015446652553522528,-0.015628811541599234,0.0001821589880767055,0.0001400826595483086,0.028554436795432018,0.009137804772878334,0.02840712323734322,0.02852958279624417,-0.0001224595589009482,6.60860641871602e-05,-0.03230620754501035,-0.03174319624672592,0.00044757987240014174,1.014664354657297,0.9748889909937541
RN0079,RandomNeg_0079,-8.236068826947653,114.05420013006128,random_negative,-1,wet,2024-02-29,15.557764,0.053661381079186665,0.04344950295226386,0.029211177538930475,0.06221867510269737,-0.0330074975637669,0.00022131870279472422,-0.019304648474495922,0.033912785786051836,0.0077133798715652594,-0.02811517010719816,0.03582854997876342,6.782940692351914e-05,0.0987166969085918,0.05605808972904242,-0.057233076412201954,1.1709230010277898,0.9339518848717687
RN0081,RandomNeg_0081,-8.209786560329913,111.6897777829628,random_negative,-1,wet,2024-03-23,5.261585,0.5293838483110042,0.10263879240929066,0.5880367901469077,0.5116277557098582,0.0764090344370495,0.001572849539499764,-0.47514303304736766,0.09011809486785878,-0.5247871490312234,-0.4588852031045464,-0.06590194592667697,0.0010464192034821639,0.685618797839012,0.7401624773343167,0.07167682648562446,1.4938609364480893,0.8602605776937178
RN0083,RandomNeg_0083,-6.187008702316055,110.71043093325284,random_negative,-1,wet,2024-03-23,1.681215,-0.03662879403625921,0.007105000716255393,-0.034793201544689484,-0.0367093180470742,0.0019161165023847196,4.017021200045695e-05,0.08421878811648743,0.00788019782532773,0.08252676451313007,0.08456376056518636,-0.002036996052056289,4.7612276010444966e-05,-0.07612140527198323,-0.07217277532837726,0.0041232603713543675,1.0344078527421963,0.9089788068119761
RN0084,RandomNeg_0084,-7.529254023695797,112.84619424290753,random_negative,-1,wet,2024-03-19,2.114968,-0.014342270925259902,0.023065342387676283,-0.01062640964394287,-0.014186467827877039,0.0035600581839341696,0.00040590124634376956,0.025584566387427607,0.012419374039736693,0.02505378380549347,0.025351438130748315,-0.00029765432525484525,0.00012865572408841448,-0.030205800904333887,-0.022668726855853832,0.007208871342477857,1.01593584662776,0.9785027814860663
RN0088,RandomNeg_0088,-6.785680036566433,111.73364547293302,random_negative,-1,wet,2024-03-23,9.198669,0.034568552924802244,0.07927913017361002,0.0051443048071044065,0.04134905232946254,-0.03620474752235813,0.00034037653741352734,0.018123839798545576,0.06321728628093716,0.03264829596085841,0.013399810701740749,0.01924848525911766,7.685545722328577e-05,0.055893621087333256,0.006040965916763525,-0.05945843880045906,1.2183996271453237,0.9006425630833541
RN0090,RandomNeg_0090,-7.7323982819034205,108.39302605394963,random_negative,-1,wet,2024-03-30,5.510589,-0.016495798569971812,0.008945720666070618,-0.016365946441444096,-0.016572712309784677,0.0002067658683405811,7.111464621843927e-05,0.03047165330010003,0.006326240225122119,0.03110458773541699,0.030416635938030446,0.0006879517973865448,3.510291818891615e-05,-0.033700548902420836,-0.03339390794541714,0.0004726542669810374,1.0128426219853863,0.9725377028367825
RN0092,RandomNeg_0092,-8.348394165521647,109.48613547833132,random_negative,-1,wet,2024-03-21,1.242075,-0.01327131498491272,0.018500592921547526,-0.01369601889785019,-0.013173394240548562,-0.0005226246573016291,0.0002610624704885388,0.03337186224370828,0.008970266072382034,0.03440977434552976,0.03328736054783359,0.0011224137976961687,6.091238143360707e-05,-0.027603148892151264,-0.02855106781399911,-0.0011628344862559085,1.0075944873523246,0.9608979770698521
RN0094,RandomNeg_0094,-8.175561301141908,114.23265599276013,random_negative,-1,wet,2024-01-26,9.036228,-0.013979254647577943,0.010180586737870633,-0.014290914976185282,-0.013906394829505437,-0.00038452014667984466,7.063382980136832e-05,0.04580030908694701,0.00660055846500415,0.04557363132645872,0.045825450111770166,-0.0002518187853114487,3.455965031467421e-05,-0.028558194443398792,-0.029257997847717546,-0.0008515277008938303,1.0160635394084685,0.9384261325823391
RN0095,RandomNeg_0095,-7.614920839344975,113.61349104761831,random_negative,-1,wet,2024-03-19,3.296654,-0.007615811762861481,0.02008214675554068,-0.009938960662403464,-0.00767880779153326,-0.0022601528708702037,0.00028982596594387806,0.031465506007629776,0.01188904600843068,0.032964621065487434,0.031329573081479746,0.0016350479840076884,0.00011248607862017403,-0.016169656026336975,-0.021035540077480163,-0.004744701680014778,1.0575931486538281,0.9538661787967238
RN0097,RandomNeg_0097,-6.002080841603092,113.36027585079952,random_negative,-1,wet,2024-03-19,9.500395,-0.05101571843616107,0.07199009329219941,-0.03489880552171201,-0.05293406993966961,0.0180352644179576,0.0018975514956940985,0.08257594110000353,0.07260479552887318,0.06946271801262131,0.08332341124912176,-0.013860693236500451,0.001992009895921306,-0.11761913346061399,-0.08268039643031784,0.03858451518771784,1.076490046382059,0.9385211210934061
RN0098,RandomNeg_0098,-6.089910853874221,114.26366983008128,random_negative,-1,wet,2024-02-19,7.891348,-0.01452942637928345,0.009825610503888305,-0.013658741273399388,-0.01442295884733181,0.0007642175739324217,7.907605428383794e-05,0.03699464419420137,0.007131639110749268,0.03687763493098524,0.03686275413934708,1.488079163815964e-05,4.159794597995729e-05,-0.029675486400697865,-0.02790537909104728,0.0015485285723518954,1.0098180251865094,0.9561715390541969
RN0102,RandomNeg_0102,-8.13091113130076,112.8407060194857,random_negative,-1,wet,2024-03-20,11.039311,0.5848110248843759,0.07102743245824755,0.6053739059643207,0.5761722033881236,0.02920170257619714,0.0009134716776722127,-0.5065921832993207,0.05662181775729878,-0.5173580885581759,-0.5015680125789426,-0.01579007597923332,0.0005781950759670359,0.7350621945562571,0.7539578144140069,0.02664394101122869,1.5593663280061985,0.7978379785394958
RN0103,RandomNeg_0103,-7.580475734716485,109.23007485990163,random_negative,-1,wet,2024-03-30,5.510589,-0.009376063929707279,0.009853832133693664,-0.00994977521725328,-0.009191028425650314,-0.0007587467916029666,8.411826017234181e-05,0.026064535953644885,0.007353848817706784,0.026449632893171638,0.02603334473787091,0.0004162881553007279,4.585422287365169e-05,-0.019122967866372027,-0.020265079014640152,-0.0015210980910060103,1.0521733724600733,0.9672979486525685
RN0104,RandomNeg_0104,-7.2882718621237075,112.18408275296326,random_negative,-1,wet,2024-03-19,2.114968,-0.0031651661652788874,0.011514384093156369,-0.0051385936400686685,-0.0031551536635692824,-0.001983439976499386,9.604413599620359e-05,0.02902574735834669,0.008059002336378853,0.029011348720408895,0.029201121203301195,-0.0001897724828923003,5.188518492408026e-05,-0.0066154495497915715,-0.010529437813541164,-0.003934828868813369,1.0029065456033157,0.9497729769014052
RN0106,RandomNeg_0106,-6.09074284158944,110.79180290816257,random_negative,-1,wet,2024-03-23,1.681215,-0.021826439148370604,0.007495763073174366,-0.02085448862210022,-0.02217888667639557,0.0013243980542953504,4.5353489417193564e-05,0.06869773926159412,0.008190641962690318,0.0686154624387706,0.06875838721192745,-0.0001429247731568467,5.292080274283401e-05,-0.04472537269353527,-0.04268128562886602,0.0027815506202252746,1.019168877091571,0.9104496626895667
RN0107,RandomNeg_0107,-7.327633916014605,112.47975560379064,random_negative,-1,wet,2024-03-19,2.114968,0.5278337993354234,0.10116194647807107,0.4907053159517843,0.5358851105358902,-0.04517979458410587,0.002606024423824165,-0.4809830466349577,0.07475978933927457,-0.4590137252002691,-0.48476017545608824,0.02574645025581912,0.001419420274682203,0.6846000756800706,0.6516096605955943,-0.04077733132033412,1.487033736791712,0.8772482803915432
RN0109,RandomNeg_0109,-7.441733889533411,113.52719892048285,random_negative,-1,wet,2024-03-19,3.296654,0.5132429606711477,0.09610616020293501,0.4099629389422658,0.5121120053708645,-0.10214906642859872,0.0023652651341177712,-0.47038501805081995,0.07735188334552809,-0.38950598746508897,-0.470202040033528,0.08069605256843904,0.0015758589134116261,0.6721793932616924,0.5678047828214136,-0.10380232351081364,1.4453976956742884,0.8894147295407429
RN0111,RandomNeg_0111,-7.1743981912949195,111.75212553604091,random_negative,-1,wet,2024-03-23,9.198669,0.4326109216320749,0.13962909209460722,0.35670505592115354,0.43879025285367673,-0.0820851969325232,0.0028377836187609626,-0.38986523104754944,0.11793491824428406,-0.32333622687228497,-0.39643937755576447,0.0731031506834795,0.0018708236433645042,0.5893878694835375,0.5177201379037433,-0.07753817630657456,1.4113150797408796,0.8966162735781807
RN0114,RandomNeg_0114,-7.175894454753021,111.19381510332103,random_negative,-1,wet,2024-03-23,9.198669,0.43859927110924546,0.11787263590065152,0.5260204057954947,0.42697313577622564,0.09904727001926905,0.0026961174620599468,-0.39979074098714784,0.09280157048926618,-0.4707586189541731,-0.38878100549430017,-0.08197761345987292,0.0015519276960653566,0.5998449274694609,0.6844014200709546,0.0959403805338247,1.4649983054240725,0.9062197498860969
RN0115,RandomNeg_0115,-7.68424774552597,110.83672289291225,random_negative,-1,wet,2024-03-23,15.984333,0.20574890560582476,0.1296185281725468,0.17405114000208918,0.2067266421281586,-0.03267550212606943,0.0052711561133945515,-0.22487540867630915,0.10221964151766057,-0.21139629245285896,-0.2250182465119413,0.013621954059082342,0.004019541805942988,0.32311876240514603,0.2861237549739519,-0.037908059203985045,1.145323153161083,1.0439057468619979
RN0116,RandomNeg_0116,-7.3839301249573195,114.34706257736427,random_negative,-1,wet,2024-03-30,10.26075,-0.00890089341253231,0.010180688641961665,-0.008514348392517919,-0.008963681343964873,0.0004493329514469544,9.251732344444333e-05,0.029120786379309208,0.0068653153668194345,0.028639893516693445,0.02918185723320508,-0.0005419637165116342,3.966080667390321e-05,-0.018167194197974936,-0.017378527542026633,0.0009209882827082051,1.030139168829844,0.9605096440621129
RN0117,RandomNeg_0117,-8.307648321671744,112.16191800789414,random_negative,-1,wet,2024-03-23,15.284145,0.4221419914065422,0.15742104945685223,0.4137741695565333,0.44836454955527005,-0.034590379998736764,0.0037489658642721447,-0.39551062414007354,0.12048151049900233,-0.3912476889393317,-0.41666076133238994,0.025413072393058234,0.0022933231293005537,0.5745450076047572,0.5691693956851606,-0.0327256186962378,1.405933386286265,0.9309750113868599
RN0118,RandomNeg_0118,-8.207810737414047,108.95785846791254,random_negative,-1,wet,2024-01-26,5.198023,-0.01608141386182087,0.02103167516635832,-0.01636451024069343,-0.016296556699999794,-6.795354069363477e-05,0.0003026815421380139,0.04286181142335682,0.013102273890889431,0.042649779617698565,0.042979497508392035,-0.00032971789069347057,0.00014154799541569776,-0.03360603504832115,-0.034172184749536996,-0.00010682271161360779,1.0255272047448944,0.9482064719139643
RN0120,RandomNeg_0120,-7.983086130811624,112.51864492414403,random_negative,-1,wet,2024-03-20,11.039311,0.556244800679952,0.0713272398009703,0.5638790929201878,0.5509513184397177,0.012927774480470111,0.0008621387502752488,-0.4929625721744752,0.06348810487744784,-0.4976886268907971,-0.48923385550087256,-0.008454771389924565,0.0006228098822357296,0.711938040581022,0.7191386400868294,0.011491553246626762,1.5571526014841852,0.8372607820787696
RN0123,RandomNeg_0123,-8.130918797223837,114.33259377993708,random_negative,-1,wet,2024-01-26,9.036228,-0.027761579399121807,0.022004601741305713,-0.0187934571087584,-0.032292134633703555,0.013498677524945154,0.0001520142286066906,0.04573959727362054,0.014009470808323302,0.03794192897457196,0.048712460746417933,-0.010770531771845976,2.5241082604893243e-05,-0.05813962711363172,-0.03864387068464263,0.029204234859831604,1.340779961138982,0.9651105227695927
RN0124,RandomNeg_0124,-6.345493896309325,113.79270242484543,random_negative,-1,wet,2024-03-19,1.65634,0.6089757563050041,0.03944585957354716,0.6394016255896756,0.6028704602036767,0.036531165385998876,0.00025251241529014785,-0.5641769125327933,0.0384092613539194,-0.5983697086475321,-0.5575651937707942,-0.040804514876737974,0.0002264529622772092,0.756162302981394,0.7799406136011794,0.028490090528628498,1.4595325740976717,0.8716947137831068
RN0130,RandomNeg_0130,-8.589595664642689,110.53223640884816,random_negative,-1,wet,2024-03-23,12.096344,-0.011907902557773034,0.009859318993998865,-0.011300221724391738,-0.011700292706434343,0.0004000709820426041,6.366492947200871e-05,0.03262051731346314,0.007025263097246938,0.03294542520240647,0.032486659380227226,0.0004587658221792412,3.779036294749155e-05,-0.024293238898344498,-0.02302893725298702,0.0008415360680604084,1.0149369851219585,0.9595623694290223
RN0131,RandomNeg_0131,-8.110190184287033,111.04829827030224,random_negative,-1,wet,2024-03-23,12.649371,0.46191705023324864,0.14168141136055806,0.4179504149198914,0.4426932423761906,-0.024742827456299243,0.002479547319167925,-0.42659810966785044,0.12233946975648023,-0.39325962836996403,-0.40929360871857595,0.01603398034861192,0.001402555245828289,0.6179984185842984,0.5757072304259668,-0.022538745159258466,1.4166413851127495,0.908933307133207
RN0134,RandomNeg_0134,-7.4832576287668084,114.05336491079323,random_negative,-1,wet,2024-03-30,10.26075,-0.012883895484523933,0.0054525307656138975,-0.012372397889353562,-0.012887325751458479,0.0005149278621049171,2.2721903572256565e-05,0.04209450810903459,0.005327906721001354,0.04256124770961032,0.04182233953731673,0.0007389081722935856,2.2230371206402865e-05,-0.026152805138600514,-0.025082950916219603,0.0010778703497638271,0.9995022736663035,0.9432666920276884
RN0136,RandomNeg_0136,-8.889717501645432,112.71119223019627,random_negative,-1,wet,2024-03-20,0.035696,-0.008297410741696019,0.01869526294028518,-0.007080413787311314,-0.00838097675734379,0.0013005629700324761,0.0002619737953590071,0.02341079551283569,0.01140507196269547,0.022849133872634778,0.023499596905293102,-0.0006504630326583244,0.0001119318655251311,-0.01744361320045598,-0.014990989620117148,0.0026251515288586783,1.0140211999660231,0.9706605251644805
