filename,title,lang,total_words,unique_words,ttr,guiraud,mean_word_length,hapax_ratio,hapax_count,sanskrit_phon_ratio,sanskrit_sem_ratio,sanskrit_sem_count,indigenous_count,formulaic_ratio,nf_ttr,nf_guiraud,nf_word_count,year_ce,century
DHARMA_INSIDENKSanga.xml,Charter of Sanga (13th c. CE),kaw-Latn,348,243,0.6982758620689655,13.026167298279207,5.123563218390805,0.5775862068965517,201,0.1934156378600823,0.00411522633744856,1,3,0.0,0.6982758620689655,13.026167298279207,348,1250.0,13.0
DHARMA_INSIDENKSangguran.xml,Sangguran Charter (928-08-02),kaw-Latn,1807,1073,0.5938018815716657,25.241818851390196,5.104593248478141,0.49031543995572774,886,0.36719478098788444,0.016775396085740912,18,5,0.004980630879911455,0.5917686318131257,25.09266474986596,1798,928.0,10.0
DHARMA_INSIDENKSarwadharma.xml,Sarwadharma (1191 Śaka),kaw-Latn,985,594,0.6030456852791878,18.926413739951833,6.226395939086294,0.4954314720812183,488,0.41245791245791247,0.02861952861952862,17,5,0.012182741116751269,0.5991778006166495,18.69012193003317,973,1269.0,13.0
DHARMA_INSIDENKSikuLalawa.xml,Stray plate of a foundation bordering on Halaṅan and Taratap (13th c. CE),kaw-Latn,219,68,0.3105022831050228,4.595014173116504,5.561643835616438,0.1324200913242009,29,0.25,0.0,0,1,0.0,0.3105022831050228,4.595014173116504,219,1250.0,13.0
DHARMA_INSIDENKSilamanikundala.xml,Foundation of a Dam Called Śilāmaṇi-kuṇḍala (1272 Śaka),kaw-Latn,175,151,0.8628571428571429,11.414527084878662,5.194285714285714,0.7714285714285715,135,0.36423841059602646,0.052980132450331126,8,0,0.03428571428571429,0.8579881656804734,11.153846153846153,169,1350.0,14.0
DHARMA_INSIDENKSimaAnglayang.xml,Sima Anglayang charter (in or after 968 Śaka),kaw-Latn,2143,1082,0.5048996733551097,23.373092362163565,5.518432104526365,0.3840410639290714,823,0.3752310536044362,0.018484288354898338,20,4,0.006532897806812879,0.5049318929074683,23.29810689467126,2129,1046.0,11.0
DHARMA_INSIDENKSindoro-PuBahut.xml,Pu Bahut (828 Śaka),kaw-Latn,237,145,0.6118143459915611,9.418762135693648,4.805907172995781,0.4978902953586498,118,0.33793103448275863,0.0896551724137931,13,1,0.03375527426160337,0.5982532751091703,9.05321482623473,229,906.0,10.0
DHARMA_INSIDENKSindoro-PuMamruk.xml,Pu Mamruk (828 Śaka),kaw-Latn,208,136,0.6538461538461539,9.429903335828895,5.110576923076923,0.5240384615384616,109,0.3382352941176471,0.051470588235294115,7,1,0.028846153846153848,0.6435643564356436,9.146768081493795,202,906.0,10.0
DHARMA_INSIDENKSriManggalaII.xml,Sri Manggala II (796 Śaka),kaw-Latn,98,87,0.8877551020408163,8.788327137604233,6.040816326530612,0.7959183673469388,78,0.5057471264367817,0.13793103448275862,12,2,0.08163265306122448,0.8777777777777778,8.327331171776732,90,874.0,9.0
DHARMA_INSIDENKSriManggalaIII.xml,Sri Manggala III (796 Śaka),kaw-Latn,81,75,0.9259259259259259,8.333333333333334,5.938271604938271,0.8518518518518519,69,0.4666666666666667,0.13333333333333333,10,3,0.09876543209876543,0.9178082191780822,7.841756862140748,73,874.0,9.0
DHARMA_INSIDENKSugihManek.xml,"Sugih Manek Charter (837 Śaka, 915-09-13)",kaw-Latn,1171,709,0.605465414175918,20.718952161022187,5.10930828351836,0.4884713919726729,572,0.3935119887165021,0.02679830747531735,19,4,0.011955593509820665,0.6024200518582541,20.491138966519237,1157,915.0,10.0
DHARMA_INSIDENKSumundul.xml,Sumundul (791 Śaka),kaw-Latn,80,76,0.95,8.497058314499201,5.0625,0.9,72,0.2894736842105263,0.10526315789473684,8,2,0.0875,0.9452054794520548,8.075839156533009,73,869.0,9.0
DHARMA_INSIDENKTaji.xml,"The Charter of Taji (823 Śaka, 8 April 901)",kaw-Latn,1077,566,0.5255338904363974,17.246802080008948,5.316620241411328,0.3871866295264624,417,0.34275618374558303,0.038869257950530034,22,5,0.01021355617455896,0.5215759849906192,17.02927619292095,1066,901.0,10.0
DHARMA_INSIDENKTajiGunung.xml,"Taji Gunung (Sañjaya 194, 910-12-21)",kaw-Latn,818,441,0.539119804400978,15.419203408115198,4.667481662591687,0.4132029339853301,338,0.30385487528344673,0.022675736961451247,10,7,0.004889975550122249,0.5368550368550369,15.316842073536279,814,910.0,10.0
DHARMA_INSIDENKTalan.xml,Charter of Talan (941 and 1058 Śaka),kaw-Latn,959,643,0.670490093847758,20.763552931618143,5.538060479666319,0.5578727841501564,535,0.4121306376360809,0.038880248833592534,25,3,0.018769551616266946,0.6684378320935175,20.504813980790523,941,1136.0,12.0
