lat,lon,burial_all_cm,burial_classical_cm,burial_pre_inscription_cm,nearest_volcano,dist_nearest_km
-8.55,112.3,187.3,1.8,0.0,Kelud,68.9
-8.55,112.35,188.6,1.7,0.0,Kelud,69.1
-8.55,112.4,187.9,1.7,0.0,Kelud,69.7
-8.55,112.45,185.6,1.5,0.0,Kelud,70.7
-8.55,112.5,181.7,1.4,0.0,Semeru,67.6
-8.55,112.55,176.8,1.2,0.1,Semeru,64.0
-8.55,112.6,171.1,1.0,0.1,Semeru,60.6
-8.55,112.65,164.9,0.8,0.1,Semeru,57.5
-8.55,112.7,158.3,0.6,0.1,Semeru,54.9
-8.55,112.75,151.5,0.5,0.1,Semeru,52.7
-8.55,112.8,144.4,0.4,0.2,Semeru,50.9
-8.55,112.85,136.9,0.3,0.2,Semeru,49.8
-8.55,112.9,128.9,0.2,0.2,Semeru,49.2
-8.55,112.95,120.4,0.1,0.2,Semeru,49.2
-8.55,113.0,111.3,0.0,0.2,Semeru,49.9
-8.55,113.05,102.0,0.0,0.2,Semeru,51.1
-8.55,113.1,92.6,0.0,0.2,Semeru,52.9
-8.55,113.15,83.3,0.0,0.1,Semeru,55.2
-8.55,113.2,74.3,0.0,0.1,Semeru,57.9
-8.55,113.25,65.8,0.0,0.1,Semeru,61.0
-8.55,113.3,58.0,0.0,0.1,Lamongan,63.9
-8.55,113.35,50.8,0.0,0.1,Lamongan,63.7
-8.55,113.4,44.4,0.0,0.0,Lamongan,64.0
-8.55,113.45,38.7,0.0,0.0,Lamongan,64.8
-8.55,113.5,33.6,0.0,0.0,Lamongan,66.0
-8.55,113.55,29.2,0.0,0.0,Lamongan,67.7
-8.55,113.6,25.3,0.0,0.0,Raung,67.8
-8.55,113.65,21.9,0.0,0.0,Raung,64.0
-8.55,113.7,19.0,0.0,0.0,Raung,60.4
-8.55,113.75,16.5,0.0,0.0,Raung,57.1
-8.55,113.8,14.3,0.0,0.0,Raung,54.2
-8.55,113.85,12.5,0.0,0.0,Raung,51.8
-8.55,113.9,10.8,0.0,0.0,Raung,49.8
-8.55,113.95,9.4,0.0,0.0,Raung,48.3
-8.55,114.0,8.2,0.0,0.0,Raung,47.5
-8.55,114.05,7.1,0.0,0.0,Raung,47.3
-8.55,114.1,6.2,0.0,0.0,Raung,47.7
-8.55,114.15,5.4,0.0,0.0,Raung,48.7
-8.55,114.2,4.8,0.0,0.0,Raung,50.4
-8.55,114.25,4.2,0.0,0.0,Raung,52.5
-8.55,114.3,3.6,0.0,0.0,Ijen,55.1
-8.55,114.35,3.2,0.0,0.0,Ijen,56.0
-8.55,114.4,2.8,0.0,0.0,Ijen,57.4
-8.55,114.45,2.4,0.0,0.0,Ijen,59.3
-8.55,114.5,2.1,0.0,0.0,Ijen,61.6
-8.55,114.55,1.9,0.0,0.0,Ijen,64.4
-8.55,114.6,1.6,0.0,0.0,Ijen,67.4
-8.55,114.65,1.4,0.0,0.0,Ijen,70.8
-8.55,114.7,1.3,0.0,0.0,Ijen,74.4
-8.55,114.75,1.1,0.0,0.0,Ijen,78.2
-8.5,110.5,5.1,0.0,0.0,Kelud,208.8
-8.5,110.55,5.7,0.0,0.0,Kelud,203.6
-8.5,110.6,6.5,0.0,0.0,Kelud,198.4
-8.5,110.65,7.3,0.0,0.0,Kelud,193.2
-8.5,110.7,8.2,0.0,0.0,Kelud,188.0
-8.5,110.75,9.3,0.0,0.0,Kelud,182.8
-8.5,110.8,10.5,0.0,0.0,Kelud,177.7
-8.5,110.85,11.9,0.0,0.0,Kelud,172.5
-8.5,110.9,13.4,0.0,0.0,Kelud,167.4
-8.5,110.95,15.2,0.0,0.0,Kelud,162.3
-8.5,111.0,17.2,0.0,0.0,Kelud,157.3
-8.5,111.05,19.4,0.0,0.0,Kelud,152.3
-8.5,111.1,21.9,0.0,0.0,Kelud,147.3
-8.5,111.15,24.8,0.0,0.0,Kelud,142.3
-8.5,111.2,28.0,0.0,0.0,Kelud,137.4
-8.5,111.25,31.7,0.0,0.0,Kelud,132.6
-8.5,111.3,35.8,0.0,0.0,Kelud,127.8
-8.5,111.35,40.4,0.0,0.0,Kelud,123.0
-8.5,111.4,45.6,0.0,0.0,Kelud,118.3
-8.5,111.45,51.4,0.0,0.0,Kelud,113.7
-8.5,111.5,57.9,0.0,0.0,Kelud,109.2
-8.5,111.55,65.2,0.0,0.0,Kelud,104.8
-8.5,111.6,73.4,0.1,0.0,Kelud,100.4
-8.5,111.65,82.4,0.2,0.0,Kelud,96.2
-8.5,111.7,92.2,0.3,0.0,Kelud,92.2
-8.5,111.75,102.9,0.4,0.0,Kelud,88.3
-8.5,111.8,114.4,0.5,0.0,Kelud,84.5
-8.5,111.85,126.6,0.6,0.0,Kelud,81.0
-8.5,111.9,139.5,0.8,0.0,Kelud,77.7
-8.5,111.95,152.6,1.1,0.0,Kelud,74.6
-8.5,112.0,165.8,1.4,0.0,Kelud,71.9
-8.5,112.05,178.7,1.7,0.0,Kelud,69.5
-8.5,112.1,190.7,2.0,0.0,Kelud,67.4
-8.5,112.15,201.4,2.3,0.0,Kelud,65.7
-8.5,112.2,210.2,2.5,0.0,Kelud,64.5
-8.5,112.25,216.8,2.7,0.0,Kelud,63.7
-8.5,112.3,220.9,2.8,0.0,Kelud,63.4
-8.5,112.35,222.3,2.8,0.0,Kelud,63.5
-8.5,112.4,221.2,2.6,0.0,Kelud,64.2
-8.5,112.45,217.8,2.4,0.0,Kelud,65.3
-8.5,112.5,212.7,2.1,0.1,Semeru,63.7
-8.5,112.55,206.4,1.8,0.1,Semeru,59.8
-8.5,112.6,199.2,1.5,0.1,Semeru,56.2
-8.5,112.65,191.7,1.2,0.1,Semeru,52.9
-8.5,112.7,184.0,0.9,0.2,Semeru,50.0
-8.5,112.75,176.2,0.7,0.2,Semeru,47.5
-8.5,112.8,168.1,0.5,0.2,Semeru,45.6
-8.5,112.85,159.6,0.4,0.3,Semeru,44.3
-8.5,112.9,150.4,0.3,0.3,Semeru,43.7
-8.5,112.95,140.5,0.2,0.3,Semeru,43.7
-8.5,113.0,129.8,0.1,0.3,Semeru,44.4
-8.5,113.05,118.3,0.0,0.3,Semeru,45.8
-8.5,113.1,106.9,0.0,0.2,Semeru,47.8
-8.5,113.15,95.5,0.0,0.2,Semeru,50.3
-8.5,113.2,84.6,0.0,0.2,Semeru,53.3
-8.5,113.25,74.4,0.0,0.1,Semeru,56.6
-8.5,113.3,65.0,0.0,0.1,Lamongan,58.3
-8.5,113.35,56.6,0.0,0.1,Lamongan,58.2
-8.5,113.4,49.1,0.0,0.1,Lamongan,58.5
-8.5,113.45,42.5,0.0,0.0,Lamongan,59.3
-8.5,113.5,36.8,0.0,0.0,Lamongan,60.7
-8.5,113.55,31.8,0.0,0.0,Lamongan,62.5
-8.5,113.6,27.4,0.0,0.0,Raung,64.1
-8.5,113.65,23.7,0.0,0.0,Raung,60.0
-8.5,113.7,20.4,0.0,0.0,Raung,56.2
-8.5,113.75,17.6,0.0,0.0,Raung,52.6
-8.5,113.8,15.3,0.0,0.0,Raung,49.5
-8.5,113.85,13.2,0.0,0.0,Raung,46.7
-8.5,113.9,11.5,0.0,0.0,Raung,44.5
-8.5,113.95,9.9,0.0,0.0,Raung,42.9
-8.5,114.0,8.6,0.0,0.0,Raung,42.0
-8.5,114.05,7.5,0.0,0.0,Raung,41.7
-8.5,114.1,6.5,0.0,0.0,Raung,42.2
-8.5,114.15,5.7,0.0,0.0,Raung,43.4
-8.5,114.2,5.0,0.0,0.0,Raung,45.2
-8.5,114.25,4.3,0.0,0.0,Raung,47.6
-8.5,114.3,3.8,0.0,0.0,Ijen,49.6
-8.5,114.35,3.3,0.0,0.0,Ijen,50.6
-8.5,114.4,2.9,0.0,0.0,Ijen,52.1
-8.5,114.45,2.5,0.0,0.0,Ijen,54.2
-8.5,114.5,2.2,0.0,0.0,Ijen,56.8
-8.5,114.55,1.9,0.0,0.0,Ijen,59.7
-8.5,114.6,1.7,0.0,0.0,Ijen,63.0
-8.5,114.65,1.5,0.0,0.0,Ijen,66.6
-8.5,114.7,1.3,0.0,0.0,Ijen,70.4
-8.5,114.75,1.2,0.0,0.0,Ijen,74.4
-8.45,110.5,5.3,0.0,0.0,Kelud,207.2
-8.45,110.55,5.9,0.0,0.0,Kelud,201.9
-8.45,110.6,6.7,0.0,0.0,Kelud,196.7
-8.45,110.65,7.6,0.0,0.0,Kelud,191.4
-8.45,110.7,8.6,0.0,0.0,Kelud,186.2
-8.45,110.75,9.7,0.0,0.0,Kelud,181.0
-8.45,110.8,11.0,0.0,0.0,Kelud,175.8
-8.45,110.85,12.5,0.0,0.0,Kelud,170.6
-8.45,110.9,14.1,0.0,0.0,Kelud,165.4
-8.45,110.95,16.0,0.0,0.0,Kelud,160.3
-8.45,111.0,18.1,0.0,0.0,Kelud,155.1
-8.45,111.05,20.5,0.0,0.0,Kelud,150.0
-8.45,111.1,23.2,0.0,0.0,Kelud,145.0
-8.45,111.15,26.3,0.0,0.0,Kelud,140.0
-8.45,111.2,29.8,0.0,0.0,Kelud,135.0
-8.45,111.25,33.8,0.0,0.0,Kelud,130.0
-8.45,111.3,38.3,0.0,0.0,Kelud,125.1
-8.45,111.35,43.4,0.0,0.0,Kelud,120.3
-8.45,111.4,49.1,0.0,0.0,Kelud,115.5
-8.45,111.45,55.6,0.0,0.0,Kelud,110.7
-8.45,111.5,62.9,0.0,0.0,Kelud,106.1
-8.45,111.55,71.3,0.1,0.0,Kelud,101.5
-8.45,111.6,80.5,0.2,0.0,Kelud,97.0
-8.45,111.65,90.8,0.2,0.0,Kelud,92.7
-8.45,111.7,102.2,0.3,0.0,Kelud,88.4
-8.45,111.75,114.7,0.5,0.0,Kelud,84.4
-8.45,111.8,128.3,0.7,0.0,Kelud,80.4
-8.45,111.85,143.0,0.9,0.0,Kelud,76.7
-8.45,111.9,158.6,1.2,0.0,Kelud,73.2
-8.45,111.95,174.8,1.6,0.0,Kelud,70.0
-8.45,112.0,191.2,2.1,0.0,Kelud,67.0
-8.45,112.05,207.4,2.6,0.0,Kelud,64.4
-8.45,112.1,222.7,3.1,0.0,Kelud,62.2
-8.45,112.15,236.4,3.6,0.0,Kelud,60.4
-8.45,112.2,247.8,4.0,0.0,Kelud,59.0
-8.45,112.25,256.2,4.3,0.0,Kelud,58.2
-8.45,112.3,261.2,4.4,0.0,Kelud,57.8
-8.45,112.35,262.7,4.4,0.0,Kelud,58.0
-8.45,112.4,260.8,4.1,0.1,Kelud,58.7
-8.45,112.45,256.1,3.7,0.1,Kelud,59.9
-8.45,112.5,249.2,3.3,0.1,Semeru,60.0
-8.45,112.55,240.8,2.7,0.1,Semeru,55.9
-8.45,112.6,231.8,2.2,0.2,Semeru,52.0
-8.45,112.65,222.5,1.8,0.2,Semeru,48.4
-8.45,112.7,213.5,1.3,0.3,Semeru,45.2
-8.45,112.75,204.7,1.0,0.3,Semeru,42.5
-8.45,112.8,195.8,0.7,0.4,Semeru,40.3
-8.45,112.85,186.5,0.5,0.4,Semeru,38.8
-8.45,112.9,176.1,0.4,0.4,Semeru,38.1
-8.45,112.95,164.5,0.3,0.5,Semeru,38.2
-8.45,113.0,151.6,0.2,0.4,Semeru,39.0
-8.45,113.05,137.8,0.1,0.4,Semeru,40.6
-8.45,113.1,123.4,0.0,0.4,Semeru,42.8
-8.45,113.15,109.4,0.0,0.3,Semeru,45.6
-8.45,113.2,96.1,0.0,0.3,Semeru,48.8
-8.45,113.25,83.8,0.0,0.2,Semeru,52.4
-8.45,113.3,72.7,0.0,0.2,Lamongan,52.8
-8.45,113.35,62.8,0.0,0.1,Lamongan,52.6
-8.45,113.4,54.1,0.0,0.1,Lamongan,53.0
-8.45,113.45,46.5,0.0,0.1,Lamongan,53.9
-8.45,113.5,40.0,0.0,0.1,Lamongan,55.4
-8.45,113.55,34.3,0.0,0.0,Lamongan,57.3
-8.45,113.6,29.5,0.0,0.0,Lamongan,59.7
-8.45,113.65,25.3,0.0,0.0,Raung,56.3
-8.45,113.7,21.8,0.0,0.0,Raung,52.2
-8.45,113.75,18.7,0.0,0.0,Raung,48.4
-8.45,113.8,16.2,0.0,0.0,Raung,44.9
-8.45,113.85,13.9,0.0,0.0,Raung,41.9
-8.45,113.9,12.1,0.0,0.0,Raung,39.4
-8.45,113.95,10.4,0.0,0.0,Raung,37.5
-8.45,114.0,9.1,0.0,0.0,Raung,36.4
-8.45,114.05,7.9,0.0,0.0,Raung,36.1
-8.45,114.1,6.8,0.0,0.0,Raung,36.7
-8.45,114.15,5.9,0.0,0.0,Raung,38.0
-8.45,114.2,5.2,0.0,0.0,Raung,40.1
-8.45,114.25,4.5,0.0,0.0,Raung,42.8
-8.45,114.3,3.9,0.0,0.0,Ijen,44.1
-8.45,114.35,3.4,0.0,0.0,Ijen,45.2
-8.45,114.4,3.0,0.0,0.0,Ijen,46.9
-8.45,114.45,2.6,0.0,0.0,Ijen,49.2
-8.45,114.5,2.3,0.0,0.0,Ijen,52.0
-8.45,114.55,2.0,0.0,0.0,Ijen,55.2
-8.45,114.6,1.7,0.0,0.0,Ijen,58.8
-8.45,114.65,1.5,0.0,0.0,Ijen,62.6
-8.45,114.7,1.4,0.0,0.0,Ijen,66.6
-8.45,114.75,1.2,0.0,0.0,Ijen,70.9
-8.4,110.5,5.4,0.0,0.0,Kelud,205.7
-8.4,110.55,6.2,0.0,0.0,Kelud,200.4
-8.4,110.6,7.0,0.0,0.0,Kelud,195.1
-8.4,110.65,7.9,0.0,0.0,Kelud,189.8
-8.4,110.7,8.9,0.0,0.0,Kelud,184.5
-8.4,110.75,10.1,0.0,0.0,Kelud,179.3
-8.4,110.8,11.5,0.0,0.0,Kelud,174.0
-8.4,110.85,13.0,0.0,0.0,Kelud,168.8
-8.4,110.9,14.8,0.0,0.0,Kelud,163.5
-8.4,110.95,16.7,0.0,0.0,Kelud,158.3
-8.4,111.0,19.0,0.0,0.0,Kelud,153.2
-8.4,111.05,21.5,0.0,0.0,Kelud,148.0
-8.4,111.1,24.5,0.0,0.0,Kelud,142.9
-8.4,111.15,27.8,0.0,0.0,Kelud,137.8
-8.4,111.2,31.6,0.0,0.0,Kelud,132.7
-8.4,111.25,35.9,0.0,0.0,Kelud,127.6
-8.4,111.3,40.7,0.0,0.0,Kelud,122.6
-8.4,111.35,46.3,0.0,0.0,Kelud,117.7
-8.4,111.4,52.6,0.0,0.0,Kelud,112.8
-8.4,111.45,59.8,0.0,0.0,Kelud,107.9
-8.4,111.5,68.0,0.0,0.0,Kelud,103.2
-8.4,111.55,77.4,0.2,0.0,Kelud,98.4
-8.4,111.6,87.8,0.2,0.0,Kelud,93.8
-8.4,111.65,99.6,0.3,0.0,Kelud,89.3
-8.4,111.7,112.7,0.5,0.0,Kelud,84.9
-8.4,111.75,127.3,0.7,0.0,Kelud,80.6
-8.4,111.8,143.4,0.9,0.0,Kelud,76.5
-8.4,111.85,161.0,1.3,0.0,Kelud,72.6
-8.4,111.9,179.9,1.8,0.0,Kelud,68.9
-8.4,111.95,199.8,2.4,0.0,Kelud,65.5
-8.4,112.0,220.3,3.1,0.0,Kelud,62.3
-8.4,112.05,240.8,3.9,0.0,Kelud,59.5
-8.4,112.1,260.3,4.7,0.0,Kelud,57.1
-8.4,112.15,278.1,5.6,0.0,Kelud,55.1
-8.4,112.2,292.9,6.3,0.0,Kelud,53.6
-8.4,112.25,303.8,6.8,0.0,Kelud,52.7
-8.4,112.3,310.1,7.1,0.0,Kelud,52.3
-8.4,112.35,311.5,6.9,0.0,Kelud,52.5
-8.4,112.4,308.4,6.5,0.1,Kelud,53.2
-8.4,112.45,301.5,5.8,0.1,Kelud,54.5
-8.4,112.5,291.9,5.0,0.1,Kelud,56.4
-8.4,112.55,280.7,4.1,0.2,Semeru,52.2
-8.4,112.6,269.0,3.3,0.2,Semeru,48.1
-8.4,112.65,257.7,2.6,0.3,Semeru,44.2
-8.4,112.7,247.2,1.9,0.4,Semeru,40.6
-8.4,112.75,237.5,1.4,0.5,Semeru,37.6
-8.4,112.8,229.0,1.0,0.6,Semeru,35.1
-8.4,112.85,219.4,0.7,0.7,Semeru,33.4
-8.4,112.9,208.3,0.5,0.7,Semeru,32.6
-8.4,112.95,194.7,0.4,0.7,Semeru,32.6
-8.4,113.0,178.8,0.2,0.7,Semeru,33.6
-8.4,113.05,161.3,0.2,0.7,Semeru,35.4
-8.4,113.1,142.8,0.1,0.6,Semeru,37.9
-8.4,113.15,125.2,0.0,0.5,Semeru,41.0
-8.4,113.2,108.9,0.0,0.4,Semeru,44.6
-8.4,113.25,94.0,0.0,0.3,Lamongan,48.1
-8.4,113.3,80.8,0.0,0.2,Lamongan,47.3
-8.4,113.35,69.2,0.0,0.2,Lamongan,47.0
-8.4,113.4,59.1,0.0,0.1,Lamongan,47.5
-8.4,113.45,50.5,0.0,0.1,Lamongan,48.5
-8.4,113.5,43.1,0.0,0.1,Lamongan,50.1
-8.4,113.55,36.9,0.0,0.0,Lamongan,52.3
-8.4,113.6,31.5,0.0,0.0,Lamongan,54.9
-8.4,113.65,27.0,0.0,0.0,Raung,52.9
-8.4,113.7,23.1,0.0,0.0,Raung,48.5
-8.4,113.75,19.8,0.0,0.0,Raung,44.4
-8.4,113.8,17.0,0.0,0.0,Raung,40.5
-8.4,113.85,14.7,0.0,0.0,Raung,37.2
-8.4,113.9,12.6,0.0,0.0,Raung,34.3
-8.4,113.95,10.9,0.0,0.0,Raung,32.2
-8.4,114.0,9.4,0.0,0.0,Raung,30.9
-8.4,114.05,8.2,0.0,0.0,Raung,30.6
-8.4,114.1,7.1,0.0,0.0,Raung,31.2
-8.4,114.15,6.2,0.0,0.0,Raung,32.8
-8.4,114.2,5.4,0.0,0.0,Raung,35.2
-8.4,114.25,4.7,0.0,0.0,Ijen,38.0
-8.4,114.3,4.1,0.0,0.0,Ijen,38.6
-8.4,114.35,3.6,0.0,0.0,Ijen,39.8
-8.4,114.4,3.1,0.0,0.0,Ijen,41.8
-8.4,114.45,2.7,0.0,0.0,Ijen,44.4
-8.4,114.5,2.3,0.0,0.0,Ijen,47.5
-8.4,114.55,2.0,0.0,0.0,Ijen,50.9
-8.4,114.6,1.8,0.0,0.0,Ijen,54.8
-8.4,114.65,1.6,0.0,0.0,Ijen,58.8
-8.4,114.7,1.4,0.0,0.0,Ijen,63.1
-8.4,114.75,1.2,0.0,0.0,Ijen,67.6
-8.35,110.5,5.6,0.0,0.0,Kelud,204.4
-8.35,110.55,6.4,0.0,0.0,Kelud,199.1
-8.35,110.6,7.2,0.0,0.0,Kelud,193.7
-8.35,110.65,8.2,0.0,0.0,Kelud,188.4
-8.35,110.7,9.3,0.0,0.0,Kelud,183.1
-8.35,110.75,10.5,0.0,0.0,Kelud,177.7
-8.35,110.8,11.9,0.0,0.0,Kelud,172.4
-8.35,110.85,13.5,0.0,0.0,Kelud,167.1
-8.35,110.9,15.4,0.0,0.0,Kelud,161.9
-8.35,110.95,17.4,0.0,0.0,Kelud,156.6
-8.35,111.0,19.8,0.0,0.0,Kelud,151.4
-8.35,111.05,22.5,0.0,0.0,Kelud,146.1
-8.35,111.1,25.7,0.0,0.0,Kelud,140.9
-8.35,111.15,29.2,0.0,0.0,Kelud,135.8
-8.35,111.2,33.2,0.0,0.0,Kelud,130.6
-8.35,111.25,37.9,0.0,0.0,Kelud,125.5
-8.35,111.3,43.2,0.0,0.0,Kelud,120.4
-8.35,111.35,49.2,0.0,0.0,Kelud,115.3
-8.35,111.4,56.1,0.0,0.0,Kelud,110.3
-8.35,111.45,64.0,0.0,0.0,Kelud,105.4
-8.35,111.5,73.2,0.1,0.0,Kelud,100.5
-8.35,111.55,83.5,0.2,0.0,Kelud,95.6
-8.35,111.6,95.3,0.3,0.0,Kelud,90.9
-8.35,111.65,108.6,0.4,0.0,Kelud,86.2
-8.35,111.7,123.7,0.6,0.0,Kelud,81.6
-8.35,111.75,140.6,0.9,0.0,Kelud,77.2
-8.35,111.8,159.5,1.3,0.0,Kelud,72.9
-8.35,111.85,180.4,1.8,0.0,Kelud,68.7
-8.35,111.9,203.2,2.5,0.0,Kelud,64.8
-8.35,111.95,227.7,3.4,0.0,Kelud,61.1
-8.35,112.0,253.3,4.5,0.0,Kelud,57.7
-8.35,112.05,279.3,5.8,0.0,Kelud,54.7
-8.35,112.1,304.6,7.2,0.0,Kelud,52.0
-8.35,112.15,327.8,8.6,0.0,Kelud,49.8
-8.35,112.2,347.4,9.9,0.0,Kelud,48.2
-8.35,112.25,361.7,10.8,0.0,Kelud,47.1
-8.35,112.3,369.7,11.2,0.0,Kelud,46.7
-8.35,112.35,370.9,11.0,0.1,Kelud,46.9
-8.35,112.4,365.8,10.3,0.1,Kelud,47.8
-8.35,112.45,355.6,9.1,0.1,Kelud,49.2
-8.35,112.5,341.9,7.7,0.2,Kelud,51.3
-8.35,112.55,326.5,6.2,0.3,Semeru,49.0
-8.35,112.6,311.2,4.9,0.4,Semeru,44.5
-8.35,112.65,297.2,3.7,0.5,Semeru,40.3
-8.35,112.7,285.7,2.7,0.6,Semeru,36.3
-8.35,112.75,276.1,2.0,0.7,Semeru,32.9
-8.35,112.8,267.9,1.4,0.9,Semeru,30.1
-8.35,112.85,259.4,1.0,1.0,Semeru,28.1
-8.35,112.9,248.3,0.7,1.1,Semeru,27.0
-8.35,112.95,232.6,0.5,1.1,Semeru,27.1
-8.35,113.0,212.4,0.3,1.1,Semeru,28.2
-8.35,113.05,189.5,0.2,1.0,Semeru,30.4
-8.35,113.1,166.0,0.1,0.9,Semeru,33.3
-8.35,113.15,142.9,0.0,0.7,Semeru,36.8
-8.35,113.2,122.7,0.0,0.6,Semeru,40.7
-8.35,113.25,104.8,0.0,0.5,Lamongan,42.7
-8.35,113.3,89.2,0.0,0.4,Lamongan,41.7
-8.35,113.35,75.7,0.0,0.3,Lamongan,41.5
-8.35,113.4,64.2,0.0,0.2,Lamongan,41.9
-8.35,113.45,54.5,0.0,0.1,Lamongan,43.1
-8.35,113.5,46.3,0.0,0.1,Lamongan,44.9
-8.35,113.55,39.3,0.0,0.1,Lamongan,47.3
-8.35,113.6,33.5,0.0,0.0,Lamongan,50.2
-8.35,113.65,28.5,0.0,0.0,Raung,49.9
-8.35,113.7,24.4,0.0,0.0,Raung,45.2
-8.35,113.75,20.9,0.0,0.0,Raung,40.7
-8.35,113.8,17.8,0.0,0.0,Raung,36.5
-8.35,113.85,15.3,0.0,0.0,Raung,32.7
-8.35,113.9,13.2,0.0,0.0,Raung,29.5
-8.35,113.95,11.4,0.0,0.0,Raung,27.0
-8.35,114.0,9.8,0.0,0.0,Raung,25.4
-8.35,114.05,8.5,0.0,0.0,Raung,25.0
-8.35,114.1,7.3,0.0,0.0,Raung,25.8
-8.35,114.15,6.4,0.0,0.0,Raung,27.7
-8.35,114.2,5.5,0.0,0.0,Raung,30.5
-8.35,114.25,4.8,0.0,0.0,Ijen,32.5
-8.35,114.3,4.2,0.0,0.0,Ijen,33.1
-8.35,114.35,3.7,0.0,0.0,Ijen,34.6
-8.35,114.4,3.2,0.0,0.0,Ijen,36.8
-8.35,114.45,2.8,0.0,0.0,Ijen,39.7
-8.35,114.5,2.4,0.0,0.0,Ijen,43.1
-8.35,114.55,2.1,0.0,0.0,Ijen,46.9
-8.35,114.6,1.8,0.0,0.0,Ijen,51.1
-8.35,114.65,1.6,0.0,0.0,Ijen,55.4
-8.35,114.7,1.4,0.0,0.0,Ijen,60.0
-8.35,114.75,1.3,0.0,0.0,Ijen,64.7
-8.3,110.5,5.8,0.0,0.0,Kelud,203.2
-8.3,110.55,6.5,0.0,0.0,Kelud,197.8
-8.3,110.6,7.4,0.0,0.0,Kelud,192.5
-8.3,110.65,8.4,0.0,0.0,Kelud,187.1
-8.3,110.7,9.5,0.0,0.0,Kelud,181.7
-8.3,110.75,10.9,0.0,0.0,Kelud,176.4
-8.3,110.8,12.3,0.0,0.0,Kelud,171.0
-8.3,110.85,14.0,0.0,0.0,Kelud,165.7
-8.3,110.9,15.9,0.0,0.0,Kelud,160.4
-8.3,110.95,18.1,0.0,0.0,Kelud,155.0
-8.3,111.0,20.6,0.0,0.0,Kelud,149.7
-8.3,111.05,23.5,0.0,0.0,Kelud,144.5
-8.3,111.1,26.8,0.0,0.0,Kelud,139.2
-8.3,111.15,30.5,0.0,0.0,Kelud,133.9
-8.3,111.2,34.9,0.0,0.0,Kelud,128.7
-8.3,111.25,39.8,0.0,0.0,Kelud,123.5
-8.3,111.3,45.5,0.0,0.0,Kelud,118.3
-8.3,111.35,52.0,0.0,0.0,Kelud,113.2
-8.3,111.4,59.5,0.0,0.0,Kelud,108.1
-8.3,111.45,68.1,0.0,0.0,Kelud,103.0
-8.3,111.5,78.2,0.2,0.0,Kelud,98.0
-8.3,111.55,89.6,0.2,0.0,Kelud,93.0
-8.3,111.6,102.7,0.4,0.0,Kelud,88.1
-8.3,111.65,117.7,0.5,0.0,Kelud,83.3
-8.3,111.7,134.9,0.8,0.0,Kelud,78.6
-8.3,111.75,154.4,1.2,0.0,Kelud,73.9
-8.3,111.8,176.4,1.7,0.0,Kelud,69.4
-8.3,111.85,201.1,2.4,0.0,Kelud,65.1
-8.3,111.9,228.5,3.4,0.0,Kelud,60.9
-8.3,111.95,258.4,4.8,0.0,Kelud,57.0
-8.3,112.0,290.4,6.5,0.0,Kelud,53.3
-8.3,112.05,323.5,8.5,0.0,Kelud,50.0
-8.3,112.1,356.5,10.9,0.0,Kelud,47.1
-8.3,112.15,387.3,13.3,0.0,Kelud,44.7
-8.3,112.2,413.5,15.5,0.0,Kelud,42.8
-8.3,112.25,432.7,17.1,0.0,Kelud,41.6
-8.3,112.3,443.0,17.8,0.1,Kelud,41.2
-8.3,112.35,443.6,17.5,0.1,Kelud,41.4
-8.3,112.4,435.3,16.1,0.1,Kelud,42.4
-8.3,112.45,419.8,14.0,0.2,Kelud,44.0
-8.3,112.5,400.0,11.7,0.3,Kelud,46.3
-8.3,112.55,378.7,9.3,0.4,Semeru,46.2
-8.3,112.6,358.3,7.1,0.5,Semeru,41.4
-8.3,112.65,340.6,5.3,0.7,Semeru,36.8
-8.3,112.7,328.0,3.8,0.9,Semeru,32.4
-8.3,112.75,319.4,2.7,1.1,Semeru,28.5
-8.3,112.8,314.6,1.9,1.4,Semeru,25.2
-8.3,112.85,310.6,1.3,1.6,Semeru,22.8
-8.3,112.9,302.0,0.9,1.8,Semeru,21.5
-8.3,112.95,283.9,0.6,1.8,Semeru,21.6
-8.3,113.0,256.4,0.4,1.8,Semeru,23.0
-8.3,113.05,224.2,0.3,1.6,Semeru,25.6
-8.3,113.1,192.4,0.2,1.4,Semeru,29.0
-8.3,113.15,163.3,0.1,1.1,Semeru,32.9
-8.3,113.2,137.2,0.0,0.9,Semeru,37.3
-8.3,113.25,115.8,0.0,0.7,Lamongan,37.3
-8.3,113.3,97.5,0.0,0.5,Lamongan,36.2
-8.3,113.35,82.0,0.0,0.4,Lamongan,35.9
-8.3,113.4,69.1,0.0,0.3,Lamongan,36.5
-8.3,113.45,58.2,0.0,0.2,Lamongan,37.8
-8.3,113.5,49.2,0.0,0.1,Lamongan,39.9
-8.3,113.55,41.6,0.0,0.1,Lamongan,42.5
-8.3,113.6,35.3,0.0,0.1,Lamongan,45.7
-8.3,113.65,30.0,0.0,0.0,Raung,47.3
-8.3,113.7,25.5,0.0,0.0,Raung,42.4
-8.3,113.75,21.8,0.0,0.0,Raung,37.6
-8.3,113.8,18.6,0.0,0.0,Raung,33.0
-8.3,113.85,15.9,0.0,0.0,Raung,28.7
-8.3,113.9,13.7,0.0,0.0,Raung,25.0
-8.3,113.95,11.8,0.0,0.0,Raung,21.9
-8.3,114.0,10.1,0.0,0.0,Raung,20.0
