lat,lon,sed_rate_mm_yr,depth_400ce_m,depth_200bce_m,depth_1000bce_m
-7.599999999999987,114.44999999999975,0.56,0.9,1.3,1.7
-7.5499999999999865,110.0,1.4,2.3,3.1,4.2
-7.5499999999999865,110.05,1.45,2.4,3.2,4.4
-7.5499999999999865,110.1,1.5,2.4,3.3,4.5
-7.5499999999999865,110.14999999999999,1.59,2.6,3.5,4.8
-7.5499999999999865,110.19999999999999,1.75,2.8,3.9,5.3
-7.5499999999999865,110.24999999999999,2.04,3.3,4.5,6.2
-7.5499999999999865,110.29999999999998,2.51,4.1,5.6,7.6
-7.5499999999999865,110.34999999999998,3.24,5.3,7.2,9.8
-7.5499999999999865,110.39999999999998,4.32,7.0,9.6,13.1
-7.5499999999999865,110.44999999999997,5.11,8.3,11.4,15.5
-7.5499999999999865,110.49999999999997,3.77,6.1,8.4,11.4
-7.5499999999999865,110.54999999999997,2.78,4.5,6.2,8.4
-7.5499999999999865,110.59999999999997,2.09,3.4,4.7,6.3
-7.5499999999999865,110.64999999999996,1.62,2.6,3.6,4.9
-7.5499999999999865,110.69999999999996,1.31,2.1,2.9,4.0
-7.5499999999999865,110.74999999999996,1.11,1.8,2.5,3.4
-7.5499999999999865,110.79999999999995,0.99,1.6,2.2,3.0
-7.5499999999999865,110.84999999999995,0.93,1.5,2.1,2.8
-7.5499999999999865,110.89999999999995,0.94,1.5,2.1,2.8
-7.5499999999999865,110.94999999999995,1.0,1.6,2.2,3.0
-7.5499999999999865,110.99999999999994,1.13,1.8,2.5,3.4
-7.5499999999999865,111.04999999999994,1.31,2.1,2.9,4.0
-7.5499999999999865,111.09999999999994,1.56,2.5,3.5,4.7
-7.5499999999999865,111.14999999999993,1.82,3.0,4.0,5.5
-7.5499999999999865,111.19999999999993,1.9,3.1,4.2,5.7
-7.5499999999999865,111.24999999999993,1.71,2.8,3.8,5.2
-7.5499999999999865,111.29999999999993,1.42,2.3,3.2,4.3
-7.5499999999999865,111.34999999999992,1.17,1.9,2.6,3.6
-7.5499999999999865,111.39999999999992,0.98,1.6,2.2,3.0
-7.5499999999999865,111.44999999999992,0.84,1.4,1.9,2.5
-7.5499999999999865,111.49999999999991,0.74,1.2,1.7,2.2
-7.5499999999999865,111.54999999999991,0.67,1.1,1.5,2.0
-7.5499999999999865,111.59999999999991,0.63,1.0,1.4,1.9
-7.5499999999999865,111.6499999999999,0.6,1.0,1.3,1.8
-7.5499999999999865,111.6999999999999,0.58,0.9,1.3,1.8
-7.5499999999999865,111.7499999999999,0.57,0.9,1.3,1.7
-7.5499999999999865,111.7999999999999,0.58,0.9,1.3,1.7
-7.5499999999999865,111.8499999999999,0.59,1.0,1.3,1.8
-7.5499999999999865,111.89999999999989,0.61,1.0,1.4,1.8
-7.5499999999999865,111.94999999999989,0.64,1.0,1.4,1.9
-7.5499999999999865,111.99999999999989,0.68,1.1,1.5,2.1
-7.5499999999999865,112.04999999999988,0.73,1.2,1.6,2.2
-7.5499999999999865,112.09999999999988,0.81,1.3,1.8,2.4
-7.5499999999999865,112.14999999999988,0.9,1.5,2.0,2.7
-7.5499999999999865,112.19999999999987,1.02,1.7,2.3,3.1
-7.5499999999999865,112.24999999999987,1.17,1.9,2.6,3.5
-7.5499999999999865,112.29999999999987,1.36,2.2,3.0,4.1
-7.5499999999999865,112.34999999999987,1.61,2.6,3.6,4.9
-7.5499999999999865,112.39999999999986,1.93,3.1,4.3,5.8
-7.5499999999999865,112.44999999999986,2.33,3.8,5.2,7.1
-7.5499999999999865,112.49999999999986,2.82,4.6,6.3,8.5
-7.5499999999999865,112.54999999999986,3.33,5.4,7.4,10.1
-7.5499999999999865,112.59999999999985,3.74,6.1,8.3,11.3
-7.5499999999999865,112.64999999999985,3.7,6.0,8.2,11.2
-7.5499999999999865,112.69999999999985,3.2,5.2,7.1,9.7
-7.5499999999999865,112.74999999999984,2.61,4.2,5.8,7.9
-7.5499999999999865,112.79999999999984,2.12,3.4,4.7,6.4
-7.5499999999999865,112.84999999999984,1.74,2.8,3.9,5.3
-7.5499999999999865,112.89999999999984,1.46,2.4,3.2,4.4
-7.5499999999999865,112.94999999999983,1.25,2.0,2.8,3.8
-7.5499999999999865,112.99999999999983,1.09,1.8,2.4,3.3
-7.5499999999999865,113.04999999999983,0.96,1.6,2.1,2.9
-7.5499999999999865,113.09999999999982,0.87,1.4,1.9,2.6
-7.5499999999999865,113.14999999999982,0.79,1.3,1.8,2.4
-7.5499999999999865,113.19999999999982,0.72,1.2,1.6,2.2
-7.5499999999999865,113.24999999999982,0.67,1.1,1.5,2.0
-7.5499999999999865,113.29999999999981,0.63,1.0,1.4,1.9
-7.5499999999999865,113.34999999999981,0.6,1.0,1.3,1.8
-7.5499999999999865,113.3999999999998,0.58,0.9,1.3,1.8
-7.5499999999999865,113.4499999999998,0.56,0.9,1.2,1.7
-7.5499999999999865,113.4999999999998,0.55,0.9,1.2,1.7
-7.5499999999999865,113.5499999999998,0.54,0.9,1.2,1.6
-7.5499999999999865,113.5999999999998,0.54,0.9,1.2,1.6
-7.5499999999999865,113.64999999999979,0.53,0.9,1.2,1.6
-7.5499999999999865,113.69999999999979,0.53,0.9,1.2,1.6
-7.5499999999999865,113.74999999999979,0.54,0.9,1.2,1.6
-7.5499999999999865,113.79999999999978,0.54,0.9,1.2,1.6
-7.5499999999999865,113.84999999999978,0.54,0.9,1.2,1.6
-7.5499999999999865,113.89999999999978,0.55,0.9,1.2,1.7
-7.5499999999999865,113.94999999999978,0.56,0.9,1.2,1.7
-7.5499999999999865,113.99999999999977,0.56,0.9,1.2,1.7
-7.5499999999999865,114.04999999999977,0.57,0.9,1.3,1.7
-7.5499999999999865,114.09999999999977,0.57,0.9,1.3,1.7
-7.5499999999999865,114.14999999999976,0.57,0.9,1.3,1.7
-7.5499999999999865,114.19999999999976,0.57,0.9,1.3,1.7
-7.5499999999999865,114.24999999999976,0.57,0.9,1.3,1.7
-7.5499999999999865,114.29999999999976,0.56,0.9,1.3,1.7
-7.5499999999999865,114.34999999999975,0.56,0.9,1.2,1.7
-7.5499999999999865,114.39999999999975,0.55,0.9,1.2,1.7
-7.5499999999999865,114.44999999999975,0.54,0.9,1.2,1.6
-7.499999999999986,110.0,1.71,2.8,3.8,5.2
-7.499999999999986,110.05,1.74,2.8,3.9,5.3
-7.499999999999986,110.1,1.73,2.8,3.8,5.2
-7.499999999999986,110.14999999999999,1.75,2.8,3.9,5.3
-7.499999999999986,110.19999999999999,1.85,3.0,4.1,5.6
-7.499999999999986,110.24999999999999,2.09,3.4,4.6,6.3
-7.499999999999986,110.29999999999998,2.5,4.1,5.6,7.6
-7.499999999999986,110.34999999999998,3.13,5.1,7.0,9.5
-7.499999999999986,110.39999999999998,3.95,6.4,8.8,12.0
-7.499999999999986,110.44999999999997,4.3,7.0,9.6,13.0
-7.499999999999986,110.49999999999997,3.52,5.7,7.8,10.7
-7.499999999999986,110.54999999999997,2.68,4.4,6.0,8.1
-7.499999999999986,110.59999999999997,2.04,3.3,4.5,6.2
-7.499999999999986,110.64999999999996,1.6,2.6,3.6,4.8
-7.499999999999986,110.69999999999996,1.29,2.1,2.9,3.9
-7.499999999999986,110.74999999999996,1.09,1.8,2.4,3.3
-7.499999999999986,110.79999999999995,0.97,1.6,2.2,2.9
-7.499999999999986,110.84999999999995,0.91,1.5,2.0,2.8
-7.499999999999986,110.89999999999995,0.91,1.5,2.0,2.7
-7.499999999999986,110.94999999999995,0.95,1.5,2.1,2.9
-7.499999999999986,110.99999999999994,1.04,1.7,2.3,3.1
-7.499999999999986,111.04999999999994,1.16,1.9,2.6,3.5
-7.499999999999986,111.09999999999994,1.31,2.1,2.9,4.0
-7.499999999999986,111.14999999999993,1.44,2.3,3.2,4.4
-7.499999999999986,111.19999999999993,1.47,2.4,3.3,4.5
-7.499999999999986,111.24999999999993,1.38,2.2,3.1,4.2
-7.499999999999986,111.29999999999993,1.22,2.0,2.7,3.7
-7.499999999999986,111.34999999999992,1.05,1.7,2.3,3.2
-7.499999999999986,111.39999999999992,0.91,1.5,2.0,2.8
-7.499999999999986,111.44999999999992,0.8,1.3,1.8,2.4
-7.499999999999986,111.49999999999991,0.72,1.2,1.6,2.2
-7.499999999999986,111.54999999999991,0.66,1.1,1.5,2.0
-7.499999999999986,111.59999999999991,0.62,1.0,1.4,1.9
-7.499999999999986,111.6499999999999,0.59,1.0,1.3,1.8
-7.499999999999986,111.6999999999999,0.57,0.9,1.3,1.7
-7.499999999999986,111.7499999999999,0.57,0.9,1.3,1.7
-7.499999999999986,111.7999999999999,0.57,0.9,1.3,1.7
-7.499999999999986,111.8499999999999,0.58,0.9,1.3,1.7
-7.499999999999986,111.89999999999989,0.59,1.0,1.3,1.8
-7.499999999999986,111.94999999999989,0.61,1.0,1.4,1.9
-7.499999999999986,111.99999999999989,0.65,1.1,1.4,2.0
-7.499999999999986,112.04999999999988,0.69,1.1,1.5,2.1
-7.499999999999986,112.09999999999988,0.75,1.2,1.7,2.3
-7.499999999999986,112.14999999999988,0.82,1.3,1.8,2.5
-7.499999999999986,112.19999999999987,0.92,1.5,2.0,2.8
-7.499999999999986,112.24999999999987,1.04,1.7,2.3,3.1
-7.499999999999986,112.29999999999987,1.2,1.9,2.7,3.6
-7.499999999999986,112.34999999999987,1.39,2.3,3.1,4.2
-7.499999999999986,112.39999999999986,1.64,2.7,3.6,5.0
-7.499999999999986,112.44999999999986,1.93,3.1,4.3,5.8
-7.499999999999986,112.49999999999986,2.26,3.7,5.0,6.8
-7.499999999999986,112.54999999999986,2.57,4.2,5.7,7.8
-7.499999999999986,112.59999999999985,2.77,4.5,6.2,8.4
-7.499999999999986,112.64999999999985,2.75,4.5,6.1,8.3
-7.499999999999986,112.69999999999985,2.49,4.0,5.5,7.5
-7.499999999999986,112.74999999999984,2.14,3.5,4.8,6.5
-7.499999999999986,112.79999999999984,1.79,2.9,4.0,5.4
-7.499999999999986,112.84999999999984,1.51,2.5,3.4,4.6
-7.499999999999986,112.89999999999984,1.28,2.1,2.9,3.9
-7.499999999999986,112.94999999999983,1.11,1.8,2.5,3.4
-7.499999999999986,112.99999999999983,0.98,1.6,2.2,3.0
-7.499999999999986,113.04999999999983,0.87,1.4,1.9,2.6
-7.499999999999986,113.09999999999982,0.79,1.3,1.8,2.4
-7.499999999999986,113.14999999999982,0.73,1.2,1.6,2.2
-7.499999999999986,113.19999999999982,0.68,1.1,1.5,2.1
-7.499999999999986,113.24999999999982,0.64,1.0,1.4,1.9
-7.499999999999986,113.29999999999981,0.61,1.0,1.4,1.8
-7.499999999999986,113.34999999999981,0.58,0.9,1.3,1.8
-7.499999999999986,113.3999999999998,0.56,0.9,1.3,1.7
-7.499999999999986,113.4499999999998,0.55,0.9,1.2,1.7
-7.499999999999986,113.4999999999998,0.54,0.9,1.2,1.6
-7.499999999999986,113.5499999999998,0.53,0.9,1.2,1.6
-7.499999999999986,113.5999999999998,0.53,0.9,1.2,1.6
-7.499999999999986,113.64999999999979,0.53,0.9,1.2,1.6
-7.499999999999986,113.69999999999979,0.53,0.9,1.2,1.6
-7.499999999999986,113.74999999999979,0.53,0.9,1.2,1.6
-7.499999999999986,113.79999999999978,0.53,0.9,1.2,1.6
-7.499999999999986,113.84999999999978,0.53,0.9,1.2,1.6
-7.499999999999986,113.89999999999978,0.54,0.9,1.2,1.6
-7.499999999999986,113.94999999999978,0.54,0.9,1.2,1.6
-7.499999999999986,113.99999999999977,0.54,0.9,1.2,1.6
-7.499999999999986,114.04999999999977,0.55,0.9,1.2,1.7
-7.499999999999986,114.09999999999977,0.55,0.9,1.2,1.7
-7.499999999999986,114.14999999999976,0.55,0.9,1.2,1.7
-7.499999999999986,114.19999999999976,0.55,0.9,1.2,1.7
-7.499999999999986,114.24999999999976,0.55,0.9,1.2,1.7
-7.499999999999986,114.29999999999976,0.54,0.9,1.2,1.6
-7.499999999999986,114.34999999999975,0.54,0.9,1.2,1.6
-7.499999999999986,114.39999999999975,0.54,0.9,1.2,1.6
-7.499999999999986,114.44999999999975,0.53,0.9,1.2,1.6
-7.449999999999985,110.0,2.16,3.5,4.8,6.5
-7.449999999999985,110.05,2.12,3.4,4.7,6.4
-7.449999999999985,110.1,2.01,3.3,4.5,6.1
-7.449999999999985,110.14999999999999,1.92,3.1,4.3,5.8
-7.449999999999985,110.19999999999999,1.92,3.1,4.3,5.8
-7.449999999999985,110.24999999999999,2.05,3.3,4.6,6.2
-7.449999999999985,110.29999999999998,2.31,3.8,5.2,7.0
-7.449999999999985,110.34999999999998,2.7,4.4,6.0,8.2
-7.449999999999985,110.39999999999998,3.1,5.0,6.9,9.4
-7.449999999999985,110.44999999999997,3.19,5.2,7.1,9.7
-7.449999999999985,110.49999999999997,2.85,4.6,6.3,8.6
-7.449999999999985,110.54999999999997,2.33,3.8,5.2,7.0
-7.449999999999985,110.59999999999997,1.85,3.0,4.1,5.6
-7.449999999999985,110.64999999999996,1.49,2.4,3.3,4.5
-7.449999999999985,110.69999999999996,1.23,2.0,2.7,3.7
-7.449999999999985,110.74999999999996,1.05,1.7,2.3,3.2
-7.449999999999985,110.79999999999995,0.94,1.5,2.1,2.8
-7.449999999999985,110.84999999999995,0.88,1.4,2.0,2.7
-7.449999999999985,110.89999999999995,0.86,1.4,1.9,2.6
-7.449999999999985,110.94999999999995,0.88,1.4,2.0,2.7
-7.449999999999985,110.99999999999994,0.94,1.5,2.1,2.8
-7.449999999999985,111.04999999999994,1.02,1.7,2.3,3.1
-7.449999999999985,111.09999999999994,1.1,1.8,2.5,3.3
-7.449999999999985,111.14999999999993,1.17,1.9,2.6,3.5
-7.449999999999985,111.19999999999993,1.18,1.9,2.6,3.6
-7.449999999999985,111.24999999999993,1.13,1.8,2.5,3.4
-7.449999999999985,111.29999999999993,1.03,1.7,2.3,3.1
-7.449999999999985,111.34999999999992,0.93,1.5,2.1,2.8
-7.449999999999985,111.39999999999992,0.83,1.3,1.8,2.5
-7.449999999999985,111.44999999999992,0.75,1.2,1.7,2.3
-7.449999999999985,111.49999999999991,0.68,1.1,1.5,2.1
-7.449999999999985,111.54999999999991,0.64,1.0,1.4,1.9
-7.449999999999985,111.59999999999991,0.6,1.0,1.3,1.8
-7.449999999999985,111.6499999999999,0.58,0.9,1.3,1.8
-7.449999999999985,111.6999999999999,0.57,0.9,1.3,1.7
-7.449999999999985,111.7499999999999,0.56,0.9,1.2,1.7
-7.449999999999985,111.7999999999999,0.56,0.9,1.2,1.7
-7.449999999999985,111.8499999999999,0.56,0.9,1.3,1.7
-7.449999999999985,111.89999999999989,0.58,0.9,1.3,1.7
-7.449999999999985,111.94999999999989,0.59,1.0,1.3,1.8
-7.449999999999985,111.99999999999989,0.62,1.0,1.4,1.9
-7.449999999999985,112.04999999999988,0.66,1.1,1.5,2.0
-7.449999999999985,112.09999999999988,0.7,1.1,1.6,2.1
-7.449999999999985,112.14999999999988,0.76,1.2,1.7,2.3
-7.449999999999985,112.19999999999987,0.84,1.4,1.9,2.5
-7.449999999999985,112.24999999999987,0.93,1.5,2.1,2.8
-7.449999999999985,112.29999999999987,1.05,1.7,2.3,3.2
-7.449999999999985,112.34999999999987,1.2,2.0,2.7,3.6
-7.449999999999985,112.39999999999986,1.38,2.2,3.1,4.2
-7.449999999999985,112.44999999999986,1.58,2.6,3.5,4.8
-7.449999999999985,112.49999999999986,1.79,2.9,4.0,5.4
-7.449999999999985,112.54999999999986,1.98,3.2,4.4,6.0
-7.449999999999985,112.59999999999985,2.08,3.4,4.6,6.3
-7.449999999999985,112.64999999999985,2.07,3.4,4.6,6.3
-7.449999999999985,112.69999999999985,1.93,3.1,4.3,5.8
-7.449999999999985,112.74999999999984,1.72,2.8,3.8,5.2
-7.449999999999985,112.79999999999984,1.5,2.4,3.3,4.5
-7.449999999999985,112.84999999999984,1.29,2.1,2.9,3.9
-7.449999999999985,112.89999999999984,1.12,1.8,2.5,3.4
-7.449999999999985,112.94999999999983,0.99,1.6,2.2,3.0
-7.449999999999985,112.99999999999983,0.88,1.4,2.0,2.7
-7.449999999999985,113.04999999999983,0.8,1.3,1.8,2.4
-7.449999999999985,113.09999999999982,0.73,1.2,1.6,2.2
-7.449999999999985,113.14999999999982,0.68,1.1,1.5,2.1
-7.449999999999985,113.19999999999982,0.64,1.0,1.4,1.9
-7.449999999999985,113.24999999999982,0.61,1.0,1.4,1.8
-7.449999999999985,113.29999999999981,0.59,1.0,1.3,1.8
-7.449999999999985,113.34999999999981,0.57,0.9,1.3,1.7
-7.449999999999985,113.3999999999998,0.55,0.9,1.2,1.7
-7.449999999999985,113.4499999999998,0.54,0.9,1.2,1.6
-7.449999999999985,113.4999999999998,0.53,0.9,1.2,1.6
-7.449999999999985,113.5499999999998,0.53,0.9,1.2,1.6
-7.449999999999985,113.5999999999998,0.52,0.9,1.2,1.6
-7.449999999999985,113.64999999999979,0.52,0.8,1.2,1.6
-7.449999999999985,113.69999999999979,0.52,0.8,1.2,1.6
-7.449999999999985,113.74999999999979,0.52,0.8,1.2,1.6
-7.449999999999985,113.79999999999978,0.52,0.8,1.2,1.6
-7.449999999999985,113.84999999999978,0.52,0.9,1.2,1.6
-7.449999999999985,113.89999999999978,0.53,0.9,1.2,1.6
-7.449999999999985,113.94999999999978,0.53,0.9,1.2,1.6
-7.449999999999985,113.99999999999977,0.53,0.9,1.2,1.6
-7.449999999999985,114.04999999999977,0.53,0.9,1.2,1.6
-7.449999999999985,114.09999999999977,0.53,0.9,1.2,1.6
-7.449999999999985,114.14999999999976,0.53,0.9,1.2,1.6
-7.449999999999985,114.19999999999976,0.53,0.9,1.2,1.6
-7.449999999999985,114.24999999999976,0.53,0.9,1.2,1.6
-7.449999999999985,114.29999999999976,0.53,0.9,1.2,1.6
-7.449999999999985,114.34999999999975,0.53,0.9,1.2,1.6
-7.449999999999985,114.39999999999975,0.53,0.9,1.2,1.6
-7.449999999999985,114.44999999999975,0.52,0.9,1.2,1.6
-7.399999999999984,110.0,2.8,4.6,6.2,8.5
-7.399999999999984,110.05,2.63,4.3,5.9,8.0
-7.399999999999984,110.1,2.33,3.8,5.2,7.0
-7.399999999999984,110.14999999999999,2.08,3.4,4.6,6.3
-7.399999999999984,110.19999999999999,1.95,3.2,4.3,5.9
-7.399999999999984,110.24999999999999,1.95,3.2,4.3,5.9
-7.399999999999984,110.29999999999998,2.06,3.4,4.6,6.2
-7.399999999999984,110.34999999999998,2.25,3.7,5.0,6.8
-7.399999999999984,110.39999999999998,2.41,3.9,5.4,7.3
-7.399999999999984,110.44999999999997,2.42,3.9,5.4,7.3
-7.399999999999984,110.49999999999997,2.23,3.6,5.0,6.7
-7.399999999999984,110.54999999999997,1.92,3.1,4.3,5.8
-7.399999999999984,110.59999999999997,1.61,2.6,3.6,4.9
-7.399999999999984,110.64999999999996,1.34,2.2,3.0,4.0
-7.399999999999984,110.69999999999996,1.13,1.8,2.5,3.4
-7.399999999999984,110.74999999999996,0.98,1.6,2.2,3.0
-7.399999999999984,110.79999999999995,0.89,1.4,2.0,2.7
-7.399999999999984,110.84999999999995,0.83,1.3,1.8,2.5
-7.399999999999984,110.89999999999995,0.81,1.3,1.8,2.4
-7.399999999999984,110.94999999999995,0.82,1.3,1.8,2.5
-7.399999999999984,110.99999999999994,0.85,1.4,1.9,2.6
-7.399999999999984,111.04999999999994,0.89,1.4,2.0,2.7
-7.399999999999984,111.09999999999994,0.94,1.5,2.1,2.8
-7.399999999999984,111.14999999999993,0.97,1.6,2.2,2.9
-7.399999999999984,111.19999999999993,0.97,1.6,2.2,2.9
-7.399999999999984,111.24999999999993,0.94,1.5,2.1,2.9
-7.399999999999984,111.29999999999993,0.89,1.4,2.0,2.7
-7.399999999999984,111.34999999999992,0.82,1.3,1.8,2.5
-7.399999999999984,111.39999999999992,0.76,1.2,1.7,2.3
-7.399999999999984,111.44999999999992,0.7,1.1,1.6,2.1
-7.399999999999984,111.49999999999991,0.65,1.1,1.4,2.0
-7.399999999999984,111.54999999999991,0.61,1.0,1.4,1.9
-7.399999999999984,111.59999999999991,0.59,1.0,1.3,1.8
-7.399999999999984,111.6499999999999,0.57,0.9,1.3,1.7
-7.399999999999984,111.6999999999999,0.56,0.9,1.2,1.7
-7.399999999999984,111.7499999999999,0.55,0.9,1.2,1.7
-7.399999999999984,111.7999999999999,0.55,0.9,1.2,1.7
-7.399999999999984,111.8499999999999,0.55,0.9,1.2,1.7
-7.399999999999984,111.89999999999989,0.56,0.9,1.3,1.7
-7.399999999999984,111.94999999999989,0.58,0.9,1.3,1.7
-7.399999999999984,111.99999999999989,0.6,1.0,1.3,1.8
-7.399999999999984,112.04999999999988,0.63,1.0,1.4,1.9
-7.399999999999984,112.09999999999988,0.66,1.1,1.5,2.0
-7.399999999999984,112.14999999999988,0.71,1.1,1.6,2.1
-7.399999999999984,112.19999999999987,0.77,1.2,1.7,2.3
-7.399999999999984,112.24999999999987,0.84,1.4,1.9,2.5
-7.399999999999984,112.29999999999987,0.93,1.5,2.1,2.8
-7.399999999999984,112.34999999999987,1.04,1.7,2.3,3.1
-7.399999999999984,112.39999999999986,1.16,1.9,2.6,3.5
-7.399999999999984,112.44999999999986,1.3,2.1,2.9,3.9
-7.399999999999984,112.49999999999986,1.43,2.3,3.2,4.3
-7.399999999999984,112.54999999999986,1.54,2.5,3.4,4.7
-7.399999999999984,112.59999999999985,1.6,2.6,3.6,4.8
-7.399999999999984,112.64999999999985,1.59,2.6,3.5,4.8
-7.399999999999984,112.69999999999985,1.51,2.5,3.4,4.6
-7.399999999999984,112.74999999999984,1.39,2.3,3.1,4.2
-7.399999999999984,112.79999999999984,1.24,2.0,2.8,3.8
-7.399999999999984,112.84999999999984,1.11,1.8,2.5,3.3
-7.399999999999984,112.89999999999984,0.98,1.6,2.2,3.0
-7.399999999999984,112.94999999999983,0.88,1.4,2.0,2.7
-7.399999999999984,112.99999999999983,0.8,1.3,1.8,2.4
-7.399999999999984,113.04999999999983,0.74,1.2,1.6,2.2
-7.399999999999984,113.09999999999982,0.69,1.1,1.5,2.1
-7.399999999999984,113.14999999999982,0.65,1.0,1.4,2.0
-7.399999999999984,113.19999999999982,0.61,1.0,1.4,1.9
-7.399999999999984,113.24999999999982,0.59,1.0,1.3,1.8
-7.399999999999984,113.29999999999981,0.57,0.9,1.3,1.7
-7.399999999999984,113.34999999999981,0.55,0.9,1.2,1.7
-7.399999999999984,113.3999999999998,0.54,0.9,1.2,1.6
-7.399999999999984,113.4499999999998,0.53,0.9,1.2,1.6
-7.399999999999984,113.4999999999998,0.53,0.9,1.2,1.6
-7.399999999999984,113.5499999999998,0.52,0.8,1.2,1.6
-7.399999999999984,113.5999999999998,0.52,0.8,1.2,1.6
-7.399999999999984,113.64999999999979,0.52,0.8,1.2,1.6
-7.399999999999984,113.69999999999979,0.52,0.8,1.1,1.6
-7.399999999999984,113.74999999999979,0.52,0.8,1.1,1.6
-7.399999999999984,113.79999999999978,0.52,0.8,1.1,1.6
-7.399999999999984,113.84999999999978,0.52,0.8,1.2,1.6
-7.399999999999984,113.89999999999978,0.52,0.8,1.2,1.6
-7.399999999999984,113.94999999999978,0.52,0.8,1.2,1.6
-7.399999999999984,113.99999999999977,0.52,0.8,1.2,1.6
-7.399999999999984,114.04999999999977,0.52,0.9,1.2,1.6
-7.399999999999984,114.09999999999977,0.52,0.9,1.2,1.6
-7.399999999999984,114.14999999999976,0.52,0.9,1.2,1.6
-7.399999999999984,114.19999999999976,0.52,0.9,1.2,1.6
-7.399999999999984,114.24999999999976,0.52,0.9,1.2,1.6
-7.399999999999984,114.29999999999976,0.52,0.8,1.2,1.6
-7.399999999999984,114.34999999999975,0.52,0.8,1.2,1.6
-7.399999999999984,114.39999999999975,0.52,0.8,1.2,1.6
-7.399999999999984,114.44999999999975,0.52,0.8,1.1,1.6
-7.349999999999984,110.0,3.73,6.1,8.3,11.3
-7.349999999999984,110.05,3.23,5.2,7.2,9.8
-7.349999999999984,110.1,2.62,4.3,5.8,7.9
-7.349999999999984,110.14999999999999,2.19,3.6,4.9,6.6
-7.349999999999984,110.19999999999999,1.93,3.1,4.3,5.8
-7.349999999999984,110.24999999999999,1.82,3.0,4.1,5.5
-7.349999999999984,110.29999999999998,1.82,3.0,4.0,5.5
-7.349999999999984,110.34999999999998,1.86,3.0,4.1,5.6
-7.349999999999984,110.39999999999998,1.91,3.1,4.2,5.8
-7.349999999999984,110.44999999999997,1.88,3.1,4.2,5.7
-7.349999999999984,110.49999999999997,1.76,2.9,3.9,5.3
-7.349999999999984,110.54999999999997,1.57,2.6,3.5,4.7
-7.349999999999984,110.59999999999997,1.36,2.2,3.0,4.1
-7.349999999999984,110.64999999999996,1.18,1.9,2.6,3.6
-7.349999999999984,110.69999999999996,1.02,1.7,2.3,3.1
-7.349999999999984,110.74999999999996,0.91,1.5,2.0,2.7
-7.349999999999984,110.79999999999995,0.83,1.3,1.8,2.5
-7.349999999999984,110.84999999999995,0.78,1.3,1.7,2.4
-7.349999999999984,110.89999999999995,0.76,1.2,1.7,2.3
-7.349999999999984,110.94999999999995,0.76,1.2,1.7,2.3
-7.349999999999984,110.99999999999994,0.77,1.3,1.7,2.3
-7.349999999999984,111.04999999999994,0.79,1.3,1.8,2.4
-7.349999999999984,111.09999999999994,0.82,1.3,1.8,2.5
-7.349999999999984,111.14999999999993,0.83,1.4,1.9,2.5
-7.349999999999984,111.19999999999993,0.83,1.4,1.8,2.5
-7.349999999999984,111.24999999999993,0.81,1.3,1.8,2.5
-7.349999999999984,111.29999999999993,0.78,1.3,1.7,2.4
-7.349999999999984,111.34999999999992,0.74,1.2,1.6,2.2
-7.349999999999984,111.39999999999992,0.69,1.1,1.5,2.1
-7.349999999999984,111.44999999999992,0.65,1.1,1.5,2.0
-7.349999999999984,111.49999999999991,0.62,1.0,1.4,1.9
-7.349999999999984,111.54999999999991,0.59,1.0,1.3,1.8
-7.349999999999984,111.59999999999991,0.57,0.9,1.3,1.7
-7.349999999999984,111.6499999999999,0.56,0.9,1.2,1.7
-7.349999999999984,111.6999999999999,0.55,0.9,1.2,1.7
-7.349999999999984,111.7499999999999,0.54,0.9,1.2,1.6
-7.349999999999984,111.7999999999999,0.54,0.9,1.2,1.6
-7.349999999999984,111.8499999999999,0.54,0.9,1.2,1.6
-7.349999999999984,111.89999999999989,0.55,0.9,1.2,1.7
-7.349999999999984,111.94999999999989,0.56,0.9,1.3,1.7
-7.349999999999984,111.99999999999989,0.58,0.9,1.3,1.8
-7.349999999999984,112.04999999999988,0.6,1.0,1.3,1.8
-7.349999999999984,112.09999999999988,0.63,1.0,1.4,1.9
-7.349999999999984,112.14999999999988,0.66,1.1,1.5,2.0
-7.349999999999984,112.19999999999987,0.71,1.1,1.6,2.1
-7.349999999999984,112.24999999999987,0.76,1.2,1.7,2.3
-7.349999999999984,112.29999999999987,0.83,1.3,1.8,2.5
-7.349999999999984,112.34999999999987,0.9,1.5,2.0,2.7
-7.349999999999984,112.39999999999986,0.99,1.6,2.2,3.0
-7.349999999999984,112.44999999999986,1.08,1.8,2.4,3.3
-7.349999999999984,112.49999999999986,1.16,1.9,2.6,3.5
-7.349999999999984,112.54999999999986,1.23,2.0,2.7,3.7
-7.349999999999984,112.59999999999985,1.26,2.1,2.8,3.8
-7.349999999999984,112.64999999999985,1.26,2.0,2.8,3.8
-7.349999999999984,112.69999999999985,1.21,2.0,2.7,3.7
-7.349999999999984,112.74999999999984,1.14,1.8,2.5,3.4
-7.349999999999984,112.79999999999984,1.04,1.7,2.3,3.2
-7.349999999999984,112.84999999999984,0.95,1.5,2.1,2.9
-7.349999999999984,112.89999999999984,0.87,1.4,1.9,2.6
-7.349999999999984,112.94999999999983,0.8,1.3,1.8,2.4
