title,date,source,identifier,description,relevance,tags
BINNENLAND.,1928/06/26,Erfgoedcentrum Achterhoek en Liemers,http://resolver.kb.nl/resolve?urn=MMECAL02:179973097:mpeg21:a00007:ocr,,0,
Hoe men op de Molukken leeft en werkt Van de Europeesche beschaving naar de binnenlanden De eerste kennismaking met Boeroe,1937/10/31,Koninklijke Bibliotheek MM03C-101530,http://resolver.kb.nl/resolve?urn=ddd:011172739:mpeg21:a0001:ocr,,0,
Kerknieuws.,1931/11/25,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253388048:mpeg21:a00033:ocr,,0,
HET BOEK VAN COLIJN. DE MEESTE NATIONALISTISCHE ORGANISATIES IN INDIë ZIJN ANTI-NEDERLANDSCH. – BUITENZORG BEHEERSCHT DOCH MOET WAAKZAAM BLIJVEN. – EEN NORMALE PARLEMENTAIRE ONTWIKKELING UITGESLOTEN. – ER KOME EEN STAATSCOMMISSIE VAN ONDERZOEK VOOR DE STAATKUNDIGE ONTWIKKELING VAN INDIë.,1928/08/31,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB12:000139103:mpeg21:a00070:ocr,,0,
NEDERLANDSCH OOSTEN WEST-INDIE. KOLONIALE LITERATUUR.,1929/08/25,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000197692:mpeg21:a0051:ocr,,0,
Brieven uit de buiten bezittingen van SNed.-ïndif Bestuur in primitieve streken.,1928/05/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000682114:mpeg21:a00036:ocr,,0,
Unie-conferentie in ongunstige sfeer,1950/03/25,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000291071:mpeg21:a00032:ocr,,0,
BRIEVEN VAN DE MOLUKKEN. WAAROM NAAR BOEROE EN HOE WIJ ONS DAAR INSTALLEERDEN. Een kijkje in het leven van een Nederlandsch gezin op een eenzaam plekje der aarde.,1937/10/23,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000019798:mpeg21:a0059:ocr,,0,
Kerknieuws.,1932/10/25,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253390021:mpeg21:a00048:ocr,,0,
GROOTE A.-R. LANDDAG TE 'S-GRAVENHAGE.,1936/09/16,Tresoar,http://resolver.kb.nl/resolve?urn=MMTRES02:000024438:mpeg21:a0027:ocr,,0,
BINNENLAND,1905/03/14,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000076218:mpeg21:a0003:ocr,,0,
SOMBERE PERSPECTIEVEN VOOR ONTSLAGEN CULTUUR-EMPLOYÉ'S,1934/03/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000117070:mpeg21:a00003:ocr,,0,
STADNIEUWS.,1920/10/13,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000065011:mpeg21:a00002:ocr,,0,
SURINAME. REGEERINGSSTEUN VOOR NIEUWE ONDERNEMINGEN ?,1925/05/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000194657:mpeg21:a0003:ocr,,0,
Regesringssteun voor nleuws ondernemingen ? (*),1925/06/23,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=ddd:110634360:mpeg21:a0025:ocr,,0,
Uit de Pers. SURINAME. Regeeringsatenn voor nieuwe ondernemingen,1925/06/25,Koninklijke Bibliotheek 1608 C 7,http://resolver.kb.nl/resolve?urn=ddd:011222208:mpeg21:a0045:ocr,,0,
Dit nummer bestaat uit twee bladen. Eerste Blad. Brieven uit het Vaderland.,1901/09/02,KB C 55,http://resolver.kb.nl/resolve?urn=ddd:010133016:mpeg21:a0001:ocr,,0,
HET LAATSTE NIEUWS,1938/07/20,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253348017:mpeg21:a00087:ocr,,0,
Bond van Geref. Vrouwenverenigingen in Nederland.,1940/08/28,Erfgoedcentrum Achterhoek en Liemers,http://resolver.kb.nl/resolve?urn=MMECAL02:179981096:mpeg21:a00009:ocr,,0,
Plechtige herdenking van Jan Pieterszoon Coen te Hoorn Rede van minister dr H. Colijn m de Groote Kerk DISPEREERT NIET.,1937/02/01,KB NBM C 44 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010017031:mpeg21:a0255:ocr,,0,
UIT DE PERS.,1929/10/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000096026:mpeg21:a00005:ocr,,0,
DE CRISIS IN HF.T LICHT DER VORIGE.,1931/02/13,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000450099:mpeg21:a00122:ocr,,0,
GENENGD NIEUWS.,1912/01/09,KB C 226,http://resolver.kb.nl/resolve?urn=ddd:010108599:mpeg21:a0095:ocr,,0,
Uit de Koloniën.,1910/11/18,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB27:017856140:mpeg21:a00050:ocr,,0,
BINNENLAND Officieele berichten.,1903/01/31,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000079703:mpeg21:a0002:ocr,,0,
DELFTSCHE COURANT van Woensdag 28 Febr. 1923 82e Jaargang No. 50 Tweede Blad. ONZE KOLONIËN.,1923/02/28,Gemeentearchief Delft,http://resolver.kb.nl/resolve?urn=MMKB08:000072322:mpeg21:a0052:ocr,,0,
DELFTSCHE COURANT van Woensdag 28 Febr. 1923 82e Jaargang No. 50 Tweede Blad. ONZE KOLONIËN.,1923/02/28,Gemeentearchief Delft,http://resolver.kb.nl/resolve?urn=MMKB08:000071219:mpeg21:a0044:ocr,,0,
WEGEN TER OOSTKUST,1937/10/18,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000123015:mpeg21:a00007:ocr,,0,
Telefoon-rust. Morgen zal een flink aantal,1917/08/04,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001666060:mpeg21:a00049:ocr,,0,
Gemengd Indisch Nieuws.,1928/08/10,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010221258:mpeg21:a0112:ocr,,0,
DWARS DOOR BORNEO,1942/02/10,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:110612892:mpeg21:a0060:ocr,,0,
BIZONDERHEDEN OVER DE NIAM-LEIDING,1935/11/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000124046:mpeg21:a00054:ocr,,0,
BINNENLAND. Luchtdiensten naar en van Indië.,1929/11/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000146259:mpeg21:a0091:ocr,,0,
"BINNENLAND. AMSTERDAM, Zondag 6 Februarij.",1853/02/07,KB C21,http://resolver.kb.nl/resolve?urn=ddd:010073591:mpeg21:a0005:ocr,,0,
Jen naderend vijftigjarig jubileum.,1924/11/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002782055:mpeg21:a00002:ocr,,0,
Het Systeem Johkhoff.,1926/02/06,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011040982:mpeg21:a0007:ocr,,0,
Zuid-Banten's ontsluiting.,1927/08/30,KB NBM Mfm MMK 0030 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010029225:mpeg21:a0194:ocr,,0,
GARNIZOEN TE APELDOORN.,1938/01/21,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000192995:mpeg21:a0128:ocr,,0,
DE KWESTIE MARGADANT,1936/02/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000128029:mpeg21:a00056:ocr,,0,
Uit onze Koloniën.,1910/09/05,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000077847:mpeg21:a0022:ocr,,0,
Telegrammen uit de Looomotief,1911/11/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000519063:mpeg21:a00005:ocr,,0,
KOLONIEN,1912/02/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000780080:mpeg21:a00049:ocr,,0,
NEDERL.-INDIE,1929/12/12,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000402137:mpeg21:a00003:ocr,,0,
DE WEG DOOR DE BERGEN. De officieele opening.,1929/03/02,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001716004:mpeg21:a00145:ocr,,0,
"Nederlanden. BREDA , den 9den Februarij.",1859/02/10,KB 1604 A1,http://resolver.kb.nl/resolve?urn=ddd:010154134:mpeg21:a0006:ocr,,0,
TWEEDE BLAD. Lombok.,1894/09/14,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000121218:mpeg21:a0037:ocr,,0,
KOLONIËN.,1894/09/14,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:234926180:mpeg21:a00006:ocr,,0,
"Tweede Blad der Provinciale Overijsselsche en Zwolsche Courant Dinsdag 24 Augustus 1920, No. 199. BINNENLAND. Binnenlandsch Nieuws.",1920/08/24,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000081828:mpeg21:a0024:ocr,,0,
Bij deze Courant behoort een Bijvoegsel. Binnenland.,1883/11/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000094975:mpeg21:a0001:ocr,,0,
De Praehistorie van Nederlandsch-Indië,1938/03/31,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000417075:mpeg21:a00036:ocr,,0,
STADSNIEUWS,1922/12/01,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000104078:mpeg21:a00017:ocr,,0,
EERSTE BLAD. Nieuws uit Oost- en West -lndlë.,1911/12/01,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000136695:mpeg21:a0001:ocr,,0,
Provinciaal Museum. Praehistorica.,1935/07/30,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010284984:mpeg21:a0078:ocr,,0,
ECHT EN VALSCH.,1919/01/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002108018:mpeg21:a00004:ocr,,0,
Zegels Beroep op Unesco voor Moenjo Daro,1973/07/16,Koninklijke Bibliotheek C 236,http://resolver.kb.nl/resolve?urn=ddd:011236489:mpeg21:a0067:ocr,,0,
KUNST en WETENSCHAP. Films van Insecten.,1914/04/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000102621:mpeg21:a0024:ocr,,0,
Nederlandsch Indie. Goede oogst in Tjiandjoer.,1919/01/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000128599:mpeg21:a0003:ocr,,0,
VAN HIER EN DAAR. S. S.-MUTATIES.,1912/03/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000127318:mpeg21:a0003:ocr,,0,
KOLONIËN.,1911/11/23,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000772151:mpeg21:a00066:ocr,,0,
HOOFDARTIKELEN. NOG EEN WOORD OVER DE EXPEDITIE NAAR DE BOVEN-DJAMBI EN KORINTJI-VALLEI. III.,1876/07/01,Koninklijke Bibliotheek MM03C-150162,http://resolver.kb.nl/resolve?urn=ddd:011102096:mpeg21:a0001:ocr,,0,
NEDERL. INDIE,1934/10/26,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000118023:mpeg21:a00026:ocr,,0,
"EEN REIS OM E.V DOOR HET LANDSCHAP DEMAK EN MIJN VERBLIJE ALDAAR,",1891/04/17,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002779042:mpeg21:a00001:ocr,,0,
BINNENLAND. Officieele berichten.,1892/10/12,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000072835:mpeg21:a0002:ocr,,0,
GEMENGDE BERIGTEN.,1847/07/17,KB C 23,http://resolver.kb.nl/resolve?urn=ddd:010503616:mpeg21:a0006:ocr,,0,
Verspreide Indische Berichten.,1885/10/17,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010291508:mpeg21:a0034:ocr,,0,
"AMSTERDAM, 25 Februarij.",1863/02/26,KB 1640 A1,http://resolver.kb.nl/resolve?urn=ddd:010130058:mpeg21:a0051:ocr,,0,
"Gemengde Berigten,",1870/01/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000886023:mpeg21:a00028:ocr,,0,
NEDERLANDEN.,1827/10/19,KB C 94,http://resolver.kb.nl/resolve?urn=ddd:010054656:mpeg21:a0004:ocr,,0,
"NEDERLANDEN. BREDA, den 10den December.",1842/12/13,KB 1604 B1,http://resolver.kb.nl/resolve?urn=ddd:010132662:mpeg21:a0004:ocr,,0,
GEMEENTERAAD.,1915/09/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000623057:mpeg21:a00026:ocr,,0,
NEDERLANDSCH-INDIE,1930/01/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000103008:mpeg21:a00023:ocr,,0,
NEDERLANDSCH-INDIE.,1922/04/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000066091:mpeg21:a00017:ocr,,0,
BINNENLANDSCHE BERIGTEN.,1858/11/30,Gemeentearchief Delft,http://resolver.kb.nl/resolve?urn=MMKB08:000072156:mpeg21:a0004:ocr,,0,
Van hier en daar.,1904/11/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000125340:mpeg21:a0003:ocr,,0,
Van Hier en Daar. OUDE TANTE.,1915/07/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000130437:mpeg21:a0003:ocr,,0,
Verspreide Indische berichten.,1887/03/25,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010497204:mpeg21:a0046:ocr,,0,
"LEEUWARDEN, 9 Juni.",1887/06/10,KBDK,http://resolver.kb.nl/resolve?urn=ddd:010589785:mpeg21:a0043:ocr,,0,
DE „KONING DER NEDERLANDEN”.,1881/12/01,KB C 236,http://resolver.kb.nl/resolve?urn=ddd:010266083:mpeg21:a0006:ocr,,0,
Binnenland.,1911/03/27,KB C 420,http://resolver.kb.nl/resolve?urn=ddd:010198157:mpeg21:a0178:ocr,,0,
VERSLAG der verrigtingen van het Ba,1866/07/13,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB32:164585051:mpeg21:a00020:ocr,,0,
NEDERL.-INDIE.,1928/08/09,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000400085:mpeg21:a00001:ocr,,0,
BINNENLAND. Residentienieuws.,1870/06/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001388149:mpeg21:a00008:ocr,,0,
Gemend Indisch Nieuws.,1905/12/02,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011088302:mpeg21:a0032:ocr,,0,
Gemend Indisch Nieuws.,1905/12/02,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011088302:mpeg21:a0093:ocr,,0,
Advertentie,1887/12/24,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010565078:mpeg21:a0035:ocr,,0,
Advertentie,1930/03/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000442065:mpeg21:a00081:ocr,,0,
ONS INDISCH HOEKJE.,1938/10/31,Tresoar,http://resolver.kb.nl/resolve?urn=ddd:010760182:mpeg21:a0180:ocr,,0,
Advertentie,1937/08/06,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:003464073:mpeg21:a00257:ocr,,0,
Advertentie,1883/06/25,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:003626046:mpeg21:a00087:ocr,,0,
"ONS INDISCH HOEKJE Deli, het land van tabak, rubber en palmen",1938/12/17,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000114881:mpeg21:a0130:ocr,,0,
"ONS INDISCH HOEKJE DELI, HET LAND VAN TABAK, RUBBER EN PALMEN",1938/11/19,Drents Archief,http://resolver.kb.nl/resolve?urn=MMDA03:000115822:mpeg21:a0186:ocr,,0,
Ons Indisch hoekje Woningtoestanden in Insulinde,1939/01/31,Koninklijke Bibliotheek MM03C-101534,http://resolver.kb.nl/resolve?urn=ddd:011172981:mpeg21:a0205:ocr,,0,
Advertentie,1925/01/03,KB C 51,http://resolver.kb.nl/resolve?urn=ddd:010347393:mpeg21:a0236:ocr,,0,
Korte Mededeelingen.,1912/11/06,Tresoar,http://resolver.kb.nl/resolve?urn=ddd:010727768:mpeg21:a0091:ocr,,0,
Advertentie,1930/02/24,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010228823:mpeg21:a0021:ocr,,0,
Laatste Berichten,1909/10/21,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000008210:mpeg21:a0006:ocr,,0,
Verspreide berichten.,1895/12/13,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001449142:mpeg21:a00003:ocr,,0,
Advertentie,1903/02/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000204424:mpeg21:a0054:ocr,,0,
Gemengd Nieuws,1929/08/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000680052:mpeg21:a00011:ocr,,0,
"Binnenlandsche Berichten DELFT, 18 Mei 1907.",1907/05/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000137637:mpeg21:a0037:ocr,,0,
Advertentie,1888/01/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001390016:mpeg21:a00048:ocr,,0,
NEDERLANDSCH-INDIE,1929/11/30,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000096050:mpeg21:a00043:ocr,,0,
Buitenl. gemengd Nieuws Een verschrikkelijk drama te Eyzer.,1911/11/17,Gemeentearchief Roosendaal,http://resolver.kb.nl/resolve?urn=MMGARO01:000181053:mpeg21:a0009:ocr,,0,
Naar Z. 0.-Afrika per K. P. M. Vit het dagboek van een passagier ster. (Slot). Langs Afrika's Oostkust huiswaarts.,1935/03/20,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011107045:mpeg21:a0136:ocr,,0,
Kort Nieuws INDONESIë,1948/09/24,"NIOD Instituut voor Oorlogs-, Holocaust- en Genocidestudies",http://resolver.kb.nl/resolve?urn=MMNIOD04:000095623:mpeg21:a0016:ocr,,0,
Gemengde Indische Berichten.,1872/02/20,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010297240:mpeg21:a0009:ocr,,0,
Moordaanslag op een 15-jarig meisje.,1927/07/19,KB C 420,http://resolver.kb.nl/resolve?urn=ddd:010514043:mpeg21:a0180:ocr,,0,
Binnenland,1919/01/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB27:017836024:mpeg21:a00002:ocr,,0,
Koloniën.,1929/08/28,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB32:164644067:mpeg21:a00058:ocr,,0,
"Binnenlandsche Berichten DELFT, 20 October 1909.",1909/10/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000134759:mpeg21:a0016:ocr,,0,
DE SUMATRATABAK,1937/04/14,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000121012:mpeg21:a00006:ocr,,0,
AVOND IN ARABIES BERGLAND.,1931/07/28,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000604024:mpeg21:a00043:ocr,,0,
Kees van Willigen schildert leven zoals het zou moeten zijn,1961/04/08,Gemeentearchief Rotterdam,http://resolver.kb.nl/resolve?urn=ddd:010953503:mpeg21:a0341:ocr,,0,
"Binnenland. 's-Hertogenbosch, 25 November.",1892/11/26,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000020035:mpeg21:a0003:ocr,,0,
NEDERLANDSCH-INDIË,1936/10/03,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000418079:mpeg21:a00019:ocr,,0,
"Den Haag, 21 Juli. Z.K.H. Prins",1873/07/23,Koninklijke Bibliotheek 1637 E1,http://resolver.kb.nl/resolve?urn=ddd:011065621:mpeg21:a0010:ocr,,0,
Prachtig geslaagde openingsdag van het L.L.T.B.-jubileum,1951/08/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000563048:mpeg21:a00022:ocr,,0,
DE FEESTDAGEN BIJ DEN CHINEESCHEN GODSDIENST,1933/06/15,KB C 65,http://resolver.kb.nl/resolve?urn=ddd:010674026:mpeg21:a0236:ocr,,0,
ONS INDISCH HOEKJE GESPREKKEN OP DE BRUG Binnen en buiten de poorten van de stad.,1938/10/22,Tresoar,http://resolver.kb.nl/resolve?urn=ddd:010744184:mpeg21:a0189:ocr,,0,
Officële berigten.,1861/04/22,KB 1604 AI,http://resolver.kb.nl/resolve?urn=ddd:010131377:mpeg21:a0023:ocr,,0,
NEDERL-INDIE,1934/06/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000111061:mpeg21:a00030:ocr,,0,
Alg. Berichten.,1906/03/28,Regionaal Archief Zutphen,http://resolver.kb.nl/resolve?urn=MMRAZ02:000356074:mpeg21:a00004:ocr,,0,
"BINNENLAND. TILBURG, 23 October 1890.",1880/10/24,KB c1115,http://resolver.kb.nl/resolve?urn=ddd:010153535:mpeg21:a0009:ocr,,0,
Gemengde Berichten.,1883/08/18,Centre Céramique,http://resolver.kb.nl/resolve?urn=MMCC01:048262041:mpeg21:a00063:ocr,,0,
Péguyen zijn veerti en daagse zorgenkinderen,1950/05/06,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000541107:mpeg21:a00026:ocr,,0,
Advertentie,1867/10/09,Koninklijke Bibliotheek T 948,http://resolver.kb.nl/resolve?urn=ddd:010782607:mpeg21:a0019:ocr,,0,
Minerale bronnen in Indië.,1881/04/01,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110536287:mpeg21:a0039:ocr,,0,
KOLONIEN.,1921/08/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000762068:mpeg21:a00054:ocr,,0,
KOLONIEN.,1903/07/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000717034:mpeg21:a00045:ocr,,0,
INGEZONDEN STUKKEN. OSS LANDEIGENAARS WATERRECHT.,1884/01/02,KB C 47,http://resolver.kb.nl/resolve?urn=ddd:010507746:mpeg21:a0038:ocr,,0,
"„ELCK WAT WILS” KIAI SETOMI OF SI DJAGOER, HET WONDERKANON BIJGELOOF.",1930/04/08,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010660918:mpeg21:a0304:ocr,,0,
Gemengd nieuws Historisch.,1909/02/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000184296:mpeg21:a0010:ocr,,0,
OCHTEND - EDITIE Nederlandsch-Indië. De Bastille-dag.,1917/07/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000129127:mpeg21:a0001:ocr,,0,
KOLONIEN.,1917/05/03,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000059102:mpeg21:a00012:ocr,,0,
Het Land der Twee Rivieren door H. C. Zentgraaff. V.,1930/12/13,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:110638021:mpeg21:a0002:ocr,,0,
"De dessous van de Indische Journalistie"".",1903/12/03,KB C 55,http://resolver.kb.nl/resolve?urn=ddd:010133615:mpeg21:a0005:ocr,,0,
"Bekroond literair klaverblad Kunstenaars van het randgebied Pierre Kemps ,Engelse verfdoos’",1956/11/17,Koninklijke Bibliotheek C 236,http://resolver.kb.nl/resolve?urn=ddd:011207915:mpeg21:a0189:ocr,,0,
Publiek en Privaat Waterrecht. XIII.,1883/10/13,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110536918:mpeg21:a0034:ocr,,0,
Brieven van Sumatra's Oostkust.,1880/05/28,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110536025:mpeg21:a0019:ocr,,0,
Herstemmingen voor de Provinciale staten.,1898/06/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB12:000058148:mpeg21:a00014:ocr,,0,
NEDERLANDSCH-INDIE,1937/10/01,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000413001:mpeg21:a00039:ocr,,0,
PARLEMENTAIRE GROOTSPRAAK.,1877/11/21,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000896070:mpeg21:a00003:ocr,,0,
Het Land van Mooie Rivieren Van de Moesi naar de Batang J lari Wandelen in de Maan met een Tijger op de Hielen Sumalraansclie Schetsen 1 van DR. W. G. N. v. d. SLEEN,1941/10/03,Koninklijke Bibliotheek C96,http://resolver.kb.nl/resolve?urn=ddd:011222038:mpeg21:a0175:ocr,,0,
Binnenland. 's-Hertogenbosch 19 November.,1886/11/20,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000010965:mpeg21:a0004:ocr,,0,
De godsdienstigheid heerst hier enorm,1977/06/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBNRC01:000026372:mpeg21:a0205:ocr,,0,
NEDERLANDSCH-INDIE,1929/09/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000094067:mpeg21:a00019:ocr,,0,
BINNENLANDSCHE BERIGTEN.,1861/06/18,Koninklijke Bibliotheek C 225,http://resolver.kb.nl/resolve?urn=ddd:010774677:mpeg21:a0009:ocr,,0,
Onze Nieuwtjes.,1903/06/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000016141:mpeg21:a00005:ocr,,0,
NEDERLANDSCH - INDIE DE MACHTIGE LOERAH. Na 20 jaar.,1928/10/12,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000198091:mpeg21:a0026:ocr,,0,
Indië's olie in focus der belangstelling De beteekenis voor gansch de wereld Belangwekkend Amerikaansch exposé,1941/09/29,"Koninklijk Instituut voor Taal-, Land- en Volkenku DP SP/41-4",http://resolver.kb.nl/resolve?urn=ddd:011177109:mpeg21:a0165:ocr,,0,
BINNENLAND,1890/08/26,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235096234:mpeg21:a00008:ocr,,0,
Binnenland.,1886/06/25,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253137172:mpeg21:a00012:ocr,,0,
Van Hier en Daar DE POSTDIENST TE GAROET.,1916/03/01,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000130859:mpeg21:a0002:ocr,,0,
Uit onze Koloniën OOST-INDIë HERDENKING SIR HENRI DETERDING In het kantoor van den hoofdvertegenwoordiger der B.P.M.,1939/02/21,Regionaal Archief Nijmegen,http://resolver.kb.nl/resolve?urn=MMRANM02:000035220:mpeg21:a0076:ocr,,0,
